TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_5.started,text_5.stopped,text_8.started,text_8.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['8', 'return']","[0.6133697999757715, 0.9161384999752045]",41.94601710001007,None,41.94601710001007,None,41.94601710001007,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.8879081000341102, 1.5226623000344262]",42.92026820004685,None,42.92026820004685,None,42.92026820004685,43.92478730005678,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5067895000102,None,44.5067895000102,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,46.51453000004403,None,0.0014466600259765983,None,0.46502206003060564,None,0.9483162600081414,None,48.58446750004077,49.590686800016556,"['4', 'return']","[0.830606599978637, 0.9784013999742456]",50.034149300016,None,50.034149300016,None,50.034149300016,51.040842800051905,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['9', 'return']","[0.23323519999394193, 0.35081549995811656]",51.06682260002708,None,51.06682260002708,None,51.06682260002708,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.36443710001185536, 0.47023640002589673]",51.46742310002446,None,51.46742310002446,None,51.46742310002446,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.98639140004525,None,51.98639140004525,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,53.99029420001898,None,0.015193000086583197,None,0.47158500005025417,None,0.9762577000656165,None,56.073990000004414,57.073638000001665,"['6', 'return']","[0.21310900000389665, 0.33984250004868954]",57.516872100008186,None,57.516872100008186,None,57.516872100008186,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['2', 'return']","[0.2560908999876119, 0.37126360001275316]",57.895468300033826,None,57.895468300033826,None,57.895468300033826,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['0', 'return']","[0.27499110001372173, 0.40220020001288503]",58.31086760002654,None,58.31086760002654,None,58.31086760002654,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.77322490001097,None,58.77322490001097,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,60.77382070000749,None,0.006003840011544526,None,0.4806550400098786,None,0.9631454400368966,None,62.80768360005459,63.82295390003128,"['5', 'return']","[0.6240720000350848, 0.7591765000252053]",64.2656928000506,None,64.2656928000506,None,64.2656928000506,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[1.1194677000166848, 1.2663363000028767]",65.09328540001297,None,65.09328540001297,None,65.09328540001297,66.10634120000759,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['5', 'return']","[0.1049815000151284, 0.25222510000457987]",66.41876960004447,None,66.41876960004447,None,66.41876960004447,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.72684160002973,None,66.72684160002973,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,68.73009810002986,None,0.001920060080010444,None,0.48610746004851535,None,0.948899760027416,None,70.80031360004796,71.80563080002321,"['7', 'return']","[0.1751992999925278, 0.3393070999882184]",72.25438270001905,None,72.25438270001905,None,72.25438270001905,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['1', 'return']","[0.16642930003581569, 0.2891967000323348]",72.64857710001525,None,72.64857710001525,None,72.64857710001525,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['2', 'return']","[0.12891819997457787, 0.25170510000316426]",72.98077890003333,None,72.98077890003333,None,72.98077890003333,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.28629830002319,None,73.28629830002319,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,75.28890430001775,None,0.01434779999544844,None,0.4895161999738775,None,0.9773578000022098,None,77.38659540005028,78.38836380001158,"['7', 'return']","[1.1443100000033155, 1.275140999990981]",78.83873310004128,None,78.83873310004128,None,78.83873310004128,79.83858110004803,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['2', 'return']","[0.22627520002424717, 0.3422281999955885]",80.16131760005374,None,80.16131760005374,None,80.16131760005374,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['9', 'return']","[0.2637445000000298, 0.3666215999983251]",80.54202760005137,None,80.54202760005137,None,80.54202760005137,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.96266370004741,None,80.96266370004741,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,82.97357080003712,None,0.012716699973680079,None,0.475112900021486,None,0.9583079000003636,None,85.06494640000165,86.07113000005484,['return'],[0.5846511000418104],86.50001930003054,None,86.50001930003054,None,86.50001930003054,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['6', 'return']","[0.7212189999991097, 0.8278766000294127]",87.12529570003971,None,87.12529570003971,None,87.12529570003971,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.2480523000122048, 0.345962600025814]",87.99175210000249,None,87.99175210000249,None,87.99175210000249,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3784134000307,None,88.3784134000307,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,90.3944697000552,None,0.0035609600599855185,None,0.4714011600590311,None,0.9545912600588053,None,92.49386320001213,93.50594730000012,"['1', 'return']","[0.2445346000022255, 0.37585739995120093]",93.950838400051,None,93.950838400051,None,93.950838400051,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['5', 'return']","[0.1875107999658212, 0.3319128999719396]",94.37993770005414,None,94.37993770005414,None,94.37993770005414,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['9', 'return']","[0.2715129999560304, 0.39044069999363273]",94.75923560000956,None,94.75923560000956,None,94.75923560000956,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1931115000043,None,95.1931115000043,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,97.2054652000079,None,0.0030248600523918867,None,0.47572696005227044,None,0.9587798600550741,None,99.27081200003158,100.26990120002301,"['0', 'return']","[0.8365025999955833, 0.943293199990876]",100.73144770000363,None,100.73144770000363,None,100.73144770000363,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['6', 'return']","[0.498847900016699, 0.584515199996531]",101.72407530003693,None,101.72407530003693,None,101.72407530003693,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['5', 'return']","[0.13639719999628142, 0.24253129999851808]",102.35733490000712,None,102.35733490000712,None,102.35733490000712,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6520232000039,None,102.6520232000039,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,104.65312820003601,None,0.015069799963384867,None,0.4811166999861598,None,0.9640262999455445,None,106.76054530002875,107.76945310004521,"['1', 'return']","[0.9316306000109762, 1.0475264000124298]",108.2052005000296,None,108.2052005000296,None,108.2052005000296,109.21950340003241,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['2', 'return']","[0.1003711000084877, 0.24821990000782534]",109.2904040000285,None,109.2904040000285,None,109.2904040000285,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['1', 'return']","[0.1252556000254117, 0.26424829999450594]",109.58935200003907,None,109.58935200003907,None,109.58935200003907,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.89359720004722,None,109.89359720004722,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,111.90428950003115,None,0.003215060045477003,None,0.47302616003435105,None,0.9566616600495763,None,113.98900960001629,115.00220060005086,"['0', 'return']","[1.3352261999971233, 1.732395400002133]",115.44040050002513,None,115.44040050002513,None,115.44040050002513,116.45230160001665,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['5', 'return']","[1.3193731000064872, 1.4569011999992654]",117.23188780003693,None,117.23188780003693,None,117.23188780003693,118.23552060005022,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['9', 'return']","[0.2405358999967575, 0.3422631000285037]",118.73920220002765,None,118.73920220002765,None,118.73920220002765,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.12807740003336,None,119.12807740003336,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,121.13506700005382,None,0.005777760059572756,None,0.4909763600444421,None,0.9578231600462459,None,123.2066349000088,124.2181847000029,"['0', 'return']","[0.588739299972076, 0.7333052999456413]",124.65281830000458,None,124.65281830000458,None,124.65281830000458,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['7', 'return']","[0.28677629999583587, 0.40136070002336055]",125.42171960003907,None,125.42171960003907,None,125.42171960003907,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.2879460999974981, 0.3975792999844998]",125.87176650000038,None,125.87176650000038,None,125.87176650000038,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.31071930000326,None,126.31071930000326,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,128.31789040000876,None,0.013760300062131137,None,0.4926887000328861,None,0.9592504000174813,None,130.37860050000018,131.38421960000414,"['5', 'return']","[0.5298842000192963, 0.6402196999988519]",131.8306450000382,None,131.8306450000382,None,131.8306450000382,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['9', 'return']","[0.206526699999813, 0.3300015999702737]",132.52161070000147,None,132.52161070000147,None,132.52161070000147,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['0', 'return']","[0.11468520003836602, 0.2744016000069678]",132.88896420004312,None,132.88896420004312,None,132.88896420004312,None,,,,,,,,,,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.2080866000033,None,133.2080866000033,None,None,None,None,None,None,1,001,2021_Nov_15_1443,eeg_contingent_digits,2021.2.3,60.00751294194122,
