9.0314 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000026EB9865AF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000026EDF3C6760>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
29.3917 	EXP 	window1: mouseVisible = True
29.4084 	EXP 	window1: mouseVisible = False
29.4085 	EXP 	window1: mouseVisible = True
29.4248 	EXP 	window1: mouseVisible = False
29.4250 	EXP 	window1: mouseVisible = True
29.4414 	EXP 	window1: mouseVisible = False
29.4416 	EXP 	window1: mouseVisible = True
29.4581 	EXP 	window1: mouseVisible = False
29.4587 	EXP 	window1: mouseVisible = True
29.4837 	EXP 	window1: mouseVisible = False
29.4845 	EXP 	window1: mouseVisible = True
29.4916 	EXP 	window1: mouseVisible = False
29.4918 	EXP 	window1: mouseVisible = True
29.5085 	EXP 	window1: mouseVisible = False
29.5093 	EXP 	window1: mouseVisible = True
29.5247 	EXP 	window1: mouseVisible = False
29.5253 	EXP 	window1: mouseVisible = True
29.5411 	EXP 	window1: mouseVisible = False
29.5417 	EXP 	window1: mouseVisible = True
29.5577 	EXP 	window1: mouseVisible = False
29.5579 	EXP 	window1: mouseVisible = True
29.5743 	EXP 	window1: mouseVisible = False
29.5745 	EXP 	window1: mouseVisible = True
29.5747 	DATA 	Mouse: Left button down, pos=(283,629)
29.6079 	EXP 	call1: texRes = 128
29.6079 	EXP 	call3: texRes = 128
29.6079 	EXP 	call4: texRes = 128
29.6080 	EXP 	window1: mouseVisible = False
29.6085 	EXP 	window1: mouseVisible = True
29.6248 	EXP 	window1: mouseVisible = False
29.6252 	EXP 	window1: mouseVisible = True
29.6415 	EXP 	window1: mouseVisible = False
29.6416 	EXP 	window1: mouseVisible = True
29.6583 	EXP 	window1: mouseVisible = False
29.6585 	EXP 	window1: mouseVisible = True
29.6586 	DATA 	Mouse:  Left button up, pos=(283,629)
29.7337 	EXP 	window1: mouseVisible = False
29.7346 	EXP 	window1: mouseVisible = True
29.7421 	EXP 	window1: mouseVisible = False
29.7426 	EXP 	window1: mouseVisible = True
29.7823 	EXP 	window1: mouseVisible = False
29.7826 	EXP 	window1: mouseVisible = True
29.7911 	EXP 	window1: mouseVisible = False
29.7916 	EXP 	window1: mouseVisible = True
29.8081 	EXP 	window1: mouseVisible = False
29.8085 	EXP 	window1: mouseVisible = True
29.8246 	EXP 	window1: mouseVisible = False
29.8251 	EXP 	window1: mouseVisible = True
29.8411 	EXP 	window1: mouseVisible = False
29.8416 	EXP 	window1: mouseVisible = True
29.8582 	EXP 	window1: mouseVisible = False
29.8586 	EXP 	window1: mouseVisible = True
29.8743 	EXP 	window1: mouseVisible = False
29.8750 	EXP 	window1: mouseVisible = True
29.8915 	EXP 	window1: mouseVisible = False
29.8922 	EXP 	window1: mouseVisible = True
29.9082 	EXP 	window1: mouseVisible = False
29.9084 	EXP 	window1: mouseVisible = True
29.9247 	EXP 	window1: mouseVisible = False
29.9249 	EXP 	window1: mouseVisible = True
29.9414 	EXP 	window1: mouseVisible = False
29.9416 	EXP 	window1: mouseVisible = True
29.9577 	EXP 	window1: mouseVisible = False
29.9578 	EXP 	window1: mouseVisible = True
29.9744 	EXP 	window1: mouseVisible = False
29.9749 	EXP 	window1: mouseVisible = True
29.9908 	EXP 	window1: mouseVisible = False
29.9911 	EXP 	window1: mouseVisible = True
30.0078 	EXP 	window1: mouseVisible = False
30.0083 	EXP 	window1: mouseVisible = True
30.0247 	EXP 	window1: mouseVisible = False
30.0252 	EXP 	window1: mouseVisible = True
30.0408 	EXP 	window1: mouseVisible = False
30.0414 	EXP 	window1: mouseVisible = True
30.0577 	EXP 	window1: mouseVisible = False
30.0580 	EXP 	window1: mouseVisible = True
30.0746 	EXP 	window1: mouseVisible = False
30.0748 	EXP 	window1: mouseVisible = True
30.0916 	EXP 	window1: mouseVisible = False
30.0925 	EXP 	window1: mouseVisible = True
30.1080 	EXP 	window1: mouseVisible = False
30.1085 	EXP 	window1: mouseVisible = True
30.1249 	EXP 	window1: mouseVisible = False
30.1251 	EXP 	window1: mouseVisible = True
30.1417 	EXP 	window1: mouseVisible = False
30.1422 	EXP 	window1: mouseVisible = True
30.1580 	EXP 	window1: mouseVisible = False
30.1581 	EXP 	window1: mouseVisible = True
30.1747 	EXP 	window1: mouseVisible = False
30.1749 	EXP 	window1: mouseVisible = True
30.1751 	DATA 	Mouse: Left button down, pos=(621,610)
30.1929 	EXP 	colour1: texRes = 128
30.1929 	EXP 	colour3: texRes = 128
30.1929 	EXP 	colour4: texRes = 128
30.1930 	EXP 	window1: mouseVisible = False
30.1936 	EXP 	window1: mouseVisible = True
30.2246 	EXP 	window1: mouseVisible = False
30.2248 	EXP 	window1: mouseVisible = True
30.2412 	EXP 	window1: mouseVisible = False
30.2413 	EXP 	window1: mouseVisible = True
30.2416 	DATA 	Mouse:  Left button up, pos=(621,610)
30.2579 	EXP 	window1: mouseVisible = False
30.2581 	EXP 	window1: mouseVisible = True
30.2821 	EXP 	window1: mouseVisible = False
30.2823 	EXP 	window1: mouseVisible = True
30.2911 	EXP 	window1: mouseVisible = False
30.2917 	EXP 	window1: mouseVisible = True
30.3078 	EXP 	window1: mouseVisible = False
30.3086 	EXP 	window1: mouseVisible = True
30.3241 	EXP 	window1: mouseVisible = False
30.3243 	EXP 	window1: mouseVisible = True
30.3407 	EXP 	window1: mouseVisible = False
30.3409 	EXP 	window1: mouseVisible = True
30.3574 	EXP 	window1: mouseVisible = False
30.3580 	EXP 	window1: mouseVisible = True
30.4085 	EXP 	window1: mouseVisible = False
30.4087 	EXP 	window1: mouseVisible = True
30.4253 	EXP 	window1: mouseVisible = False
30.4254 	EXP 	window1: mouseVisible = True
30.4416 	EXP 	window1: mouseVisible = False
30.4418 	EXP 	window1: mouseVisible = True
30.4576 	EXP 	window1: mouseVisible = False
30.4578 	EXP 	window1: mouseVisible = True
30.4742 	EXP 	window1: mouseVisible = False
30.4746 	EXP 	window1: mouseVisible = True
30.4911 	EXP 	window1: mouseVisible = False
30.4913 	EXP 	window1: mouseVisible = True
30.5078 	EXP 	window1: mouseVisible = False
30.5083 	EXP 	window1: mouseVisible = True
30.5242 	EXP 	window1: mouseVisible = False
30.5247 	EXP 	window1: mouseVisible = True
30.5410 	EXP 	window1: mouseVisible = False
30.5414 	EXP 	window1: mouseVisible = True
30.5578 	EXP 	window1: mouseVisible = False
30.5583 	EXP 	window1: mouseVisible = True
30.5784 	EXP 	window1: mouseVisible = False
30.5786 	EXP 	window1: mouseVisible = True
30.5909 	EXP 	window1: mouseVisible = False
30.5912 	EXP 	window1: mouseVisible = True
30.6076 	EXP 	window1: mouseVisible = False
30.6078 	EXP 	window1: mouseVisible = True
30.6240 	EXP 	window1: mouseVisible = False
30.6242 	EXP 	window1: mouseVisible = True
30.6413 	EXP 	window1: mouseVisible = False
30.6418 	EXP 	window1: mouseVisible = True
30.6574 	EXP 	window1: mouseVisible = False
30.6577 	EXP 	window1: mouseVisible = True
30.7202 	EXP 	window1: mouseVisible = False
30.7211 	EXP 	window1: mouseVisible = True
30.7405 	EXP 	window1: mouseVisible = False
30.7411 	EXP 	window1: mouseVisible = True
30.7572 	EXP 	window1: mouseVisible = False
30.7575 	EXP 	window1: mouseVisible = True
30.8161 	EXP 	window1: mouseVisible = False
30.8168 	EXP 	window1: mouseVisible = True
30.8242 	EXP 	window1: mouseVisible = False
30.8243 	EXP 	window1: mouseVisible = True
30.8409 	EXP 	window1: mouseVisible = False
30.8411 	EXP 	window1: mouseVisible = True
30.8578 	EXP 	window1: mouseVisible = False
30.8585 	EXP 	window1: mouseVisible = True
30.9088 	EXP 	window1: mouseVisible = False
30.9100 	EXP 	window1: mouseVisible = True
30.9127 	DATA 	Mouse: Left button down, pos=(1081,173)
30.9237 	EXP 	window1: mouseVisible = False
30.9240 	EXP 	window1: mouseVisible = True
30.9382 	EXP 	New trial (rep=0, index=1): OrderedDict([('audiofile', 'audio/NV_DE_Neural2-D_Ti-gr-Ei_0.7p.wav'), ('duration', 5.6496), ('noise', 'NV'), ('voice', 'Neural2-D'), ('words', 'Ti-gr-Ei'), ('callSign', 'Ti'), ('colour', 'gr'), ('number', 'Ei'), ('levels', '0.7p'), ('trigger_start', 100), ('trigger_end', 101), ('trigger_call', 114), ('trigger_col', 122), ('trigger_num', 131), ('file', 'DE_Neural2-D_Ti-gr-Ei.TextGrid'), ('firstSound_tmin', 0.16712), ('lastSound_tmax', 4.9095601926666665), ('token_1_tmin', 0.8837991143333334), ('token_1_tmax', 1.3398696543333333), ('token_2_tmin', 2.761324247333333), ('token_2_tmax', 3.16712), ('token_3_tmin', 4.436694727666667), ('token_3_tmax', 4.9095601926666665), ('rater', 'mean'), ('newidx', 9), ('block', 'NV1')])
31.6361 	EXP 	window1: mouseVisible = False
31.6371 	EXP 	Sound sound_1 started
31.6373 	DATA 	Mouse:  Left button up, pos=(1081,173)
31.6414 	EXP 	number1: texRes = 128
31.6414 	EXP 	number2: texRes = 128
31.6414 	EXP 	number3: texRes = 128
31.6414 	EXP 	blankScreenAfterResponse: autoDraw = True
31.6414 	EXP 	blankScreen: autoDraw = False
31.6414 	EXP 	call1: autoDraw = False
31.6414 	EXP 	call2: autoDraw = False
31.6414 	EXP 	call3: autoDraw = False
31.6414 	EXP 	call4: autoDraw = False
31.6414 	EXP 	colour1: autoDraw = False
31.6414 	EXP 	colour2: autoDraw = False
31.6414 	EXP 	colour3: autoDraw = False
31.6414 	EXP 	colour4: autoDraw = False
31.6414 	EXP 	number1: autoDraw = False
31.6414 	EXP 	number2: autoDraw = False
31.6414 	EXP 	number3: autoDraw = False
31.6414 	EXP 	number4: autoDraw = False
31.6414 	EXP 	blankScreenAfterResponse: autoDraw = False
31.6414 	EXP 	fixation: autoDraw = True
36.8414 	EXP 	Sound sound_1 reached end of file
36.8921 	EXP 	window1: mouseVisible = False
36.9054 	EXP 	fixation: autoDraw = False
36.9054 	EXP 	screenAfterAudio: autoDraw = True
36.9054 	EXP 	screenAfterAudio: autoDraw = False
36.9054 	EXP 	fixation: autoDraw = False
36.9054 	EXP 	screenAfterAudio: autoDraw = False
36.9054 	EXP 	call1: texRes = 128
36.9054 	EXP 	call2: texRes = 128
36.9054 	EXP 	call3: texRes = 128
36.9054 	EXP 	call4: texRes = 128
36.9054 	EXP 	colour1: texRes = 128
36.9054 	EXP 	colour2: texRes = 128
36.9054 	EXP 	colour3: texRes = 128
36.9054 	EXP 	colour4: texRes = 128
36.9054 	EXP 	number1: texRes = 128
36.9054 	EXP 	number2: texRes = 128
36.9054 	EXP 	number3: texRes = 128
36.9054 	EXP 	number4: texRes = 128
36.9054 	EXP 	blankScreen: autoDraw = True
36.9055 	EXP 	window1: mouseVisible = False
36.9222 	EXP 	window1: mouseVisible = False
36.9392 	EXP 	window1: mouseVisible = False
36.9557 	EXP 	window1: mouseVisible = False
36.9719 	EXP 	window1: mouseVisible = False
36.9889 	EXP 	window1: mouseVisible = False
37.0052 	EXP 	window1: mouseVisible = False
37.0222 	EXP 	window1: mouseVisible = False
37.0387 	EXP 	window1: mouseVisible = False
37.0553 	EXP 	window1: mouseVisible = False
37.0722 	EXP 	window1: mouseVisible = False
37.0887 	EXP 	window1: mouseVisible = False
37.1056 	EXP 	window1: mouseVisible = False
37.1221 	EXP 	window1: mouseVisible = False
37.1390 	EXP 	window1: mouseVisible = False
37.1555 	EXP 	window1: mouseVisible = False
37.1720 	EXP 	window1: mouseVisible = False
37.1888 	EXP 	window1: mouseVisible = False
37.2056 	EXP 	window1: mouseVisible = False
37.2222 	EXP 	window1: mouseVisible = False
37.2388 	EXP 	window1: mouseVisible = False
37.2555 	EXP 	window1: mouseVisible = False
37.2721 	EXP 	window1: mouseVisible = False
37.2888 	EXP 	window1: mouseVisible = False
37.3057 	EXP 	window1: mouseVisible = False
37.3223 	EXP 	window1: mouseVisible = False
37.3389 	EXP 	window1: mouseVisible = False
37.3550 	EXP 	window1: mouseVisible = False
37.3719 	EXP 	window1: mouseVisible = False
37.3886 	EXP 	window1: mouseVisible = False
37.4055 	EXP 	window1: mouseVisible = False
37.4218 	EXP 	window1: mouseVisible = False
37.4388 	EXP 	window1: mouseVisible = False
37.4554 	EXP 	window1: mouseVisible = False
37.4720 	EXP 	window1: mouseVisible = False
37.4885 	EXP 	window1: mouseVisible = False
37.5055 	EXP 	window1: mouseVisible = False
37.5220 	EXP 	window1: mouseVisible = False
37.5388 	EXP 	window1: mouseVisible = False
37.5554 	EXP 	window1: mouseVisible = False
37.5719 	EXP 	window1: mouseVisible = False
37.5887 	EXP 	window1: mouseVisible = False
37.6058 	EXP 	window1: mouseVisible = False
37.6220 	EXP 	window1: mouseVisible = False
37.6382 	EXP 	window1: mouseVisible = False
37.6550 	EXP 	window1: mouseVisible = False
37.6717 	EXP 	window1: mouseVisible = False
37.6885 	EXP 	window1: mouseVisible = False
37.7056 	EXP 	window1: mouseVisible = False
37.7220 	EXP 	window1: mouseVisible = False
37.7387 	EXP 	window1: mouseVisible = False
37.7552 	EXP 	window1: mouseVisible = False
37.7718 	EXP 	window1: mouseVisible = False
37.7886 	EXP 	window1: mouseVisible = False
37.8053 	EXP 	window1: mouseVisible = False
37.8221 	EXP 	window1: mouseVisible = False
37.8387 	EXP 	window1: mouseVisible = False
37.8553 	EXP 	window1: mouseVisible = False
37.8719 	EXP 	window1: mouseVisible = False
37.8893 	EXP 	window1: mouseVisible = False
37.9045 	EXP 	blankScreen: autoDraw = False
37.9045 	EXP 	call1: autoDraw = True
37.9045 	EXP 	call2: autoDraw = True
37.9045 	EXP 	call3: autoDraw = True
37.9045 	EXP 	call4: autoDraw = True
37.9045 	EXP 	colour1: autoDraw = True
37.9045 	EXP 	colour2: autoDraw = True
37.9045 	EXP 	colour3: autoDraw = True
37.9045 	EXP 	colour4: autoDraw = True
37.9045 	EXP 	number1: autoDraw = True
37.9045 	EXP 	number2: autoDraw = True
37.9045 	EXP 	number3: autoDraw = True
37.9045 	EXP 	number4: autoDraw = True
37.9047 	EXP 	window1: mouseVisible = False
37.9048 	EXP 	window1: mouseVisible = True
37.9218 	EXP 	window1: mouseVisible = False
37.9219 	EXP 	window1: mouseVisible = True
37.9383 	EXP 	window1: mouseVisible = False
37.9385 	EXP 	window1: mouseVisible = True
37.9551 	EXP 	window1: mouseVisible = False
37.9552 	EXP 	window1: mouseVisible = True
38.0312 	EXP 	window1: mouseVisible = False
38.0320 	EXP 	window1: mouseVisible = True
38.0391 	EXP 	window1: mouseVisible = False
38.0393 	EXP 	window1: mouseVisible = True
38.0551 	EXP 	window1: mouseVisible = False
38.0557 	EXP 	window1: mouseVisible = True
38.0719 	EXP 	window1: mouseVisible = False
38.0726 	EXP 	window1: mouseVisible = True
38.0887 	EXP 	window1: mouseVisible = False
38.0894 	EXP 	window1: mouseVisible = True
38.1055 	EXP 	window1: mouseVisible = False
38.1057 	EXP 	window1: mouseVisible = True
38.1219 	EXP 	window1: mouseVisible = False
38.1222 	EXP 	window1: mouseVisible = True
38.1387 	EXP 	window1: mouseVisible = False
38.1392 	EXP 	window1: mouseVisible = True
38.1552 	EXP 	window1: mouseVisible = False
38.1557 	EXP 	window1: mouseVisible = True
38.2377 	EXP 	window1: mouseVisible = False
38.2386 	EXP 	window1: mouseVisible = True
38.2553 	EXP 	window1: mouseVisible = False
38.2555 	EXP 	window1: mouseVisible = True
38.3335 	EXP 	window1: mouseVisible = False
38.3342 	EXP 	window1: mouseVisible = True
38.3412 	EXP 	window1: mouseVisible = False
38.3413 	EXP 	window1: mouseVisible = True
38.3724 	EXP 	window1: mouseVisible = False
38.3725 	EXP 	window1: mouseVisible = True
38.3885 	EXP 	window1: mouseVisible = False
38.3886 	EXP 	window1: mouseVisible = True
38.4052 	EXP 	window1: mouseVisible = False
38.4054 	EXP 	window1: mouseVisible = True
38.4219 	EXP 	window1: mouseVisible = False
38.4221 	EXP 	window1: mouseVisible = True
38.4390 	EXP 	window1: mouseVisible = False
38.4391 	EXP 	window1: mouseVisible = True
38.4554 	EXP 	window1: mouseVisible = False
38.4555 	EXP 	window1: mouseVisible = True
38.4719 	EXP 	window1: mouseVisible = False
38.4721 	EXP 	window1: mouseVisible = True
38.4889 	EXP 	window1: mouseVisible = False
38.4891 	EXP 	window1: mouseVisible = True
38.5055 	EXP 	window1: mouseVisible = False
38.5056 	EXP 	window1: mouseVisible = True
38.5219 	EXP 	window1: mouseVisible = False
38.5220 	EXP 	window1: mouseVisible = True
38.5389 	EXP 	window1: mouseVisible = False
38.5395 	EXP 	window1: mouseVisible = True
38.5554 	EXP 	window1: mouseVisible = False
38.5562 	EXP 	window1: mouseVisible = True
38.5719 	EXP 	window1: mouseVisible = False
38.5721 	EXP 	window1: mouseVisible = True
38.5886 	EXP 	window1: mouseVisible = False
38.5887 	EXP 	window1: mouseVisible = True
38.6051 	EXP 	window1: mouseVisible = False
38.6052 	EXP 	window1: mouseVisible = True
38.6220 	EXP 	window1: mouseVisible = False
38.6222 	EXP 	window1: mouseVisible = True
38.6385 	EXP 	window1: mouseVisible = False
38.6386 	EXP 	window1: mouseVisible = True
38.6549 	EXP 	window1: mouseVisible = False
38.6551 	EXP 	window1: mouseVisible = True
38.6720 	EXP 	window1: mouseVisible = False
38.6722 	EXP 	window1: mouseVisible = True
38.6887 	EXP 	window1: mouseVisible = False
38.6888 	EXP 	window1: mouseVisible = True
38.7048 	EXP 	window1: mouseVisible = False
38.7050 	EXP 	window1: mouseVisible = True
38.7218 	EXP 	window1: mouseVisible = False
38.7219 	EXP 	window1: mouseVisible = True
38.7382 	EXP 	window1: mouseVisible = False
38.7384 	EXP 	window1: mouseVisible = True
38.7551 	EXP 	window1: mouseVisible = False
38.7553 	EXP 	window1: mouseVisible = True
38.7717 	EXP 	window1: mouseVisible = False
38.7719 	EXP 	window1: mouseVisible = True
38.7881 	EXP 	window1: mouseVisible = False
38.7883 	EXP 	window1: mouseVisible = True
38.8048 	EXP 	window1: mouseVisible = False
38.8049 	EXP 	window1: mouseVisible = True
38.8217 	EXP 	window1: mouseVisible = False
38.8219 	EXP 	window1: mouseVisible = True
38.8390 	EXP 	window1: mouseVisible = False
38.8391 	EXP 	window1: mouseVisible = True
38.8548 	EXP 	window1: mouseVisible = False
38.8550 	EXP 	window1: mouseVisible = True
38.8713 	EXP 	window1: mouseVisible = False
38.8715 	EXP 	window1: mouseVisible = True
38.8881 	EXP 	window1: mouseVisible = False
38.8883 	EXP 	window1: mouseVisible = True
38.9047 	EXP 	window1: mouseVisible = False
38.9048 	EXP 	window1: mouseVisible = True
38.9215 	EXP 	window1: mouseVisible = False
38.9216 	EXP 	window1: mouseVisible = True
38.9381 	EXP 	window1: mouseVisible = False
38.9382 	EXP 	window1: mouseVisible = True
38.9547 	EXP 	window1: mouseVisible = False
38.9548 	EXP 	window1: mouseVisible = True
39.0105 	EXP 	window1: mouseVisible = False
39.0111 	EXP 	window1: mouseVisible = True
39.0217 	EXP 	window1: mouseVisible = False
39.0218 	EXP 	window1: mouseVisible = True
39.0386 	EXP 	window1: mouseVisible = False
39.0392 	EXP 	window1: mouseVisible = True
39.0547 	EXP 	window1: mouseVisible = False
39.0550 	EXP 	window1: mouseVisible = True
39.0717 	EXP 	window1: mouseVisible = False
39.0723 	EXP 	window1: mouseVisible = True
39.0888 	EXP 	window1: mouseVisible = False
39.0890 	EXP 	window1: mouseVisible = True
39.1053 	EXP 	window1: mouseVisible = False
39.1056 	EXP 	window1: mouseVisible = True
39.1220 	EXP 	window1: mouseVisible = False
39.1228 	EXP 	window1: mouseVisible = True
39.1389 	EXP 	window1: mouseVisible = False
39.1396 	EXP 	window1: mouseVisible = True
39.1551 	EXP 	window1: mouseVisible = False
39.1553 	EXP 	window1: mouseVisible = True
39.1717 	EXP 	window1: mouseVisible = False
39.1861 	EXP 	window1: mouseVisible = True
39.2047 	EXP 	window1: mouseVisible = False
39.2049 	EXP 	window1: mouseVisible = True
39.2217 	EXP 	window1: mouseVisible = False
39.2218 	EXP 	window1: mouseVisible = True
39.2381 	EXP 	window1: mouseVisible = False
39.2383 	EXP 	window1: mouseVisible = True
39.2548 	EXP 	window1: mouseVisible = False
39.2552 	EXP 	window1: mouseVisible = True
39.2712 	EXP 	window1: mouseVisible = False
39.2716 	EXP 	window1: mouseVisible = True
39.2883 	EXP 	window1: mouseVisible = False
39.2884 	EXP 	window1: mouseVisible = True
39.3051 	EXP 	window1: mouseVisible = False
39.3053 	EXP 	window1: mouseVisible = True
39.3216 	EXP 	window1: mouseVisible = False
39.3222 	EXP 	window1: mouseVisible = True
39.3382 	EXP 	window1: mouseVisible = False
39.3387 	EXP 	window1: mouseVisible = True
39.3550 	EXP 	window1: mouseVisible = False
39.3555 	EXP 	window1: mouseVisible = True
39.3719 	EXP 	window1: mouseVisible = False
39.3725 	EXP 	window1: mouseVisible = True
39.3883 	EXP 	window1: mouseVisible = False
39.3889 	EXP 	window1: mouseVisible = True
39.4047 	EXP 	window1: mouseVisible = False
39.4052 	EXP 	window1: mouseVisible = True
39.4216 	EXP 	window1: mouseVisible = False
39.4221 	EXP 	window1: mouseVisible = True
39.4382 	EXP 	window1: mouseVisible = False
39.4384 	EXP 	window1: mouseVisible = True
39.4552 	EXP 	window1: mouseVisible = False
39.4554 	EXP 	window1: mouseVisible = True
39.4715 	EXP 	window1: mouseVisible = False
39.4717 	EXP 	window1: mouseVisible = True
39.4882 	EXP 	window1: mouseVisible = False
39.4884 	EXP 	window1: mouseVisible = True
39.5046 	EXP 	window1: mouseVisible = False
39.5047 	EXP 	window1: mouseVisible = True
39.5213 	EXP 	window1: mouseVisible = False
39.5217 	EXP 	window1: mouseVisible = True
39.5378 	EXP 	window1: mouseVisible = False
39.5383 	EXP 	window1: mouseVisible = True
39.5545 	EXP 	window1: mouseVisible = False
39.5549 	EXP 	window1: mouseVisible = True
39.5712 	EXP 	window1: mouseVisible = False
39.5717 	EXP 	window1: mouseVisible = True
39.5880 	EXP 	window1: mouseVisible = False
39.5881 	EXP 	window1: mouseVisible = True
39.6048 	EXP 	window1: mouseVisible = False
39.6049 	EXP 	window1: mouseVisible = True
39.6212 	EXP 	window1: mouseVisible = False
39.6214 	EXP 	window1: mouseVisible = True
39.6378 	EXP 	window1: mouseVisible = False
39.6382 	EXP 	window1: mouseVisible = True
39.6544 	EXP 	window1: mouseVisible = False
39.6548 	EXP 	window1: mouseVisible = True
39.6716 	EXP 	window1: mouseVisible = False
39.6893 	EXP 	window1: mouseVisible = True
39.7052 	EXP 	window1: mouseVisible = False
39.7056 	EXP 	window1: mouseVisible = True
39.7218 	EXP 	window1: mouseVisible = False
39.7219 	EXP 	window1: mouseVisible = True
39.7386 	EXP 	window1: mouseVisible = False
39.7388 	EXP 	window1: mouseVisible = True
39.7547 	EXP 	window1: mouseVisible = False
39.7552 	EXP 	window1: mouseVisible = True
39.7710 	EXP 	window1: mouseVisible = False
39.7716 	EXP 	window1: mouseVisible = True
39.7882 	EXP 	window1: mouseVisible = False
39.7884 	EXP 	window1: mouseVisible = True
39.8050 	EXP 	window1: mouseVisible = False
39.8053 	EXP 	window1: mouseVisible = True
39.8214 	EXP 	window1: mouseVisible = False
39.8218 	EXP 	window1: mouseVisible = True
39.8381 	EXP 	window1: mouseVisible = False
39.8383 	EXP 	window1: mouseVisible = True
39.8550 	EXP 	window1: mouseVisible = False
39.8557 	EXP 	window1: mouseVisible = True
39.8716 	EXP 	window1: mouseVisible = False
39.8718 	EXP 	window1: mouseVisible = True
39.8881 	EXP 	window1: mouseVisible = False
39.8886 	EXP 	window1: mouseVisible = True
39.9051 	EXP 	window1: mouseVisible = False
39.9058 	EXP 	window1: mouseVisible = True
39.9216 	EXP 	window1: mouseVisible = False
39.9224 	EXP 	window1: mouseVisible = True
39.9382 	EXP 	window1: mouseVisible = False
39.9384 	EXP 	window1: mouseVisible = True
39.9555 	EXP 	window1: mouseVisible = False
39.9563 	EXP 	window1: mouseVisible = True
39.9715 	EXP 	window1: mouseVisible = False
39.9718 	EXP 	window1: mouseVisible = True
39.9887 	EXP 	window1: mouseVisible = False
39.9888 	EXP 	window1: mouseVisible = True
40.0047 	EXP 	window1: mouseVisible = False
40.0049 	EXP 	window1: mouseVisible = True
40.0212 	EXP 	window1: mouseVisible = False
40.0213 	EXP 	window1: mouseVisible = True
40.0380 	EXP 	window1: mouseVisible = False
40.0381 	EXP 	window1: mouseVisible = True
40.0544 	EXP 	window1: mouseVisible = False
40.0546 	EXP 	window1: mouseVisible = True
40.0715 	EXP 	window1: mouseVisible = False
40.0720 	EXP 	window1: mouseVisible = True
40.0877 	EXP 	window1: mouseVisible = False
40.0880 	EXP 	window1: mouseVisible = True
40.1049 	EXP 	window1: mouseVisible = False
40.1056 	EXP 	window1: mouseVisible = True
40.1208 	EXP 	window1: mouseVisible = False
40.1211 	EXP 	window1: mouseVisible = True
40.1377 	EXP 	window1: mouseVisible = False
40.1382 	EXP 	window1: mouseVisible = True
40.1546 	EXP 	window1: mouseVisible = False
40.1547 	EXP 	window1: mouseVisible = True
40.1713 	EXP 	window1: mouseVisible = False
40.1719 	EXP 	window1: mouseVisible = True
40.1882 	EXP 	window1: mouseVisible = False
40.1883 	EXP 	window1: mouseVisible = True
40.2046 	EXP 	window1: mouseVisible = False
40.2052 	EXP 	window1: mouseVisible = True
40.2212 	EXP 	window1: mouseVisible = False
40.2218 	EXP 	window1: mouseVisible = True
40.2381 	EXP 	window1: mouseVisible = False
40.2388 	EXP 	window1: mouseVisible = True
40.2547 	EXP 	window1: mouseVisible = False
40.2551 	EXP 	window1: mouseVisible = True
40.2713 	EXP 	window1: mouseVisible = False
40.2719 	EXP 	window1: mouseVisible = True
40.2879 	EXP 	window1: mouseVisible = False
40.2881 	EXP 	window1: mouseVisible = True
40.3048 	EXP 	window1: mouseVisible = False
40.3050 	EXP 	window1: mouseVisible = True
40.3213 	EXP 	window1: mouseVisible = False
40.3215 	EXP 	window1: mouseVisible = True
40.3377 	EXP 	window1: mouseVisible = False
40.3379 	EXP 	window1: mouseVisible = True
40.3381 	DATA 	Mouse: Left button down, pos=(225,423)
40.3574 	EXP 	call1: texRes = 128
40.3574 	EXP 	call2: texRes = 128
40.3574 	EXP 	call4: texRes = 128
40.3575 	EXP 	window1: mouseVisible = False
40.3577 	EXP 	window1: mouseVisible = True
40.3882 	EXP 	window1: mouseVisible = False
40.3884 	EXP 	window1: mouseVisible = True
40.3886 	DATA 	Mouse:  Left button up, pos=(225,423)
40.4049 	EXP 	window1: mouseVisible = False
40.4050 	EXP 	window1: mouseVisible = True
40.4212 	EXP 	window1: mouseVisible = False
40.4213 	EXP 	window1: mouseVisible = True
40.4378 	EXP 	window1: mouseVisible = False
40.4379 	EXP 	window1: mouseVisible = True
40.4547 	EXP 	window1: mouseVisible = False
40.4549 	EXP 	window1: mouseVisible = True
40.4712 	EXP 	window1: mouseVisible = False
40.4714 	EXP 	window1: mouseVisible = True
40.4879 	EXP 	window1: mouseVisible = False
40.4882 	EXP 	window1: mouseVisible = True
40.5046 	EXP 	window1: mouseVisible = False
40.5048 	EXP 	window1: mouseVisible = True
40.5217 	EXP 	window1: mouseVisible = False
40.5226 	EXP 	window1: mouseVisible = True
40.5379 	EXP 	window1: mouseVisible = False
