8.2217 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F2DF412AF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F2DF7794F0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
28.9820 	EXP 	window1: mouseVisible = True
28.9983 	EXP 	window1: mouseVisible = False
28.9986 	EXP 	window1: mouseVisible = True
29.0147 	EXP 	window1: mouseVisible = False
29.0151 	EXP 	window1: mouseVisible = True
29.0326 	EXP 	window1: mouseVisible = False
29.0331 	EXP 	window1: mouseVisible = True
29.0481 	EXP 	window1: mouseVisible = False
29.0485 	EXP 	window1: mouseVisible = True
29.0651 	EXP 	window1: mouseVisible = False
29.0652 	EXP 	window1: mouseVisible = True
29.0818 	EXP 	window1: mouseVisible = False
29.0825 	EXP 	window1: mouseVisible = True
29.0982 	EXP 	window1: mouseVisible = False
29.0984 	EXP 	window1: mouseVisible = True
29.1148 	EXP 	window1: mouseVisible = False
29.1155 	EXP 	window1: mouseVisible = True
29.1314 	EXP 	window1: mouseVisible = False
29.1315 	EXP 	window1: mouseVisible = True
29.1478 	EXP 	window1: mouseVisible = False
29.1483 	EXP 	window1: mouseVisible = True
29.1646 	EXP 	window1: mouseVisible = False
29.1653 	EXP 	window1: mouseVisible = True
29.1813 	EXP 	window1: mouseVisible = False
29.1816 	EXP 	window1: mouseVisible = True
29.1982 	EXP 	window1: mouseVisible = False
29.1986 	EXP 	window1: mouseVisible = True
29.2147 	EXP 	window1: mouseVisible = False
29.2153 	EXP 	window1: mouseVisible = True
29.2314 	EXP 	window1: mouseVisible = False
29.2316 	EXP 	window1: mouseVisible = True
29.2481 	EXP 	window1: mouseVisible = False
29.2488 	EXP 	window1: mouseVisible = True
29.2646 	EXP 	window1: mouseVisible = False
29.2649 	EXP 	window1: mouseVisible = True
29.2813 	EXP 	window1: mouseVisible = False
29.2821 	EXP 	window1: mouseVisible = True
29.2979 	EXP 	window1: mouseVisible = False
29.2986 	EXP 	window1: mouseVisible = True
29.3148 	EXP 	window1: mouseVisible = False
29.3152 	EXP 	window1: mouseVisible = True
29.3314 	EXP 	window1: mouseVisible = False
29.3320 	EXP 	window1: mouseVisible = True
29.3480 	EXP 	window1: mouseVisible = False
29.3482 	EXP 	window1: mouseVisible = True
29.3646 	EXP 	window1: mouseVisible = False
29.3648 	EXP 	window1: mouseVisible = True
29.3809 	EXP 	window1: mouseVisible = False
29.3814 	EXP 	window1: mouseVisible = True
29.3979 	EXP 	window1: mouseVisible = False
29.3981 	EXP 	window1: mouseVisible = True
29.4146 	EXP 	window1: mouseVisible = False
29.4148 	EXP 	window1: mouseVisible = True
29.4311 	EXP 	window1: mouseVisible = False
29.4312 	EXP 	window1: mouseVisible = True
29.4480 	EXP 	window1: mouseVisible = False
29.4485 	EXP 	window1: mouseVisible = True
29.4644 	EXP 	window1: mouseVisible = False
29.4645 	EXP 	window1: mouseVisible = True
29.4814 	EXP 	window1: mouseVisible = False
29.4819 	EXP 	window1: mouseVisible = True
29.4977 	EXP 	window1: mouseVisible = False
29.4978 	EXP 	window1: mouseVisible = True
29.5146 	EXP 	window1: mouseVisible = False
29.5147 	EXP 	window1: mouseVisible = True
29.5313 	EXP 	window1: mouseVisible = False
29.5315 	EXP 	window1: mouseVisible = True
29.5479 	EXP 	window1: mouseVisible = False
29.5481 	EXP 	window1: mouseVisible = True
29.5646 	EXP 	window1: mouseVisible = False
29.5650 	EXP 	window1: mouseVisible = True
29.5811 	EXP 	window1: mouseVisible = False
29.5817 	EXP 	window1: mouseVisible = True
29.5978 	EXP 	window1: mouseVisible = False
29.5984 	EXP 	window1: mouseVisible = True
29.6145 	EXP 	window1: mouseVisible = False
29.6151 	EXP 	window1: mouseVisible = True
29.6311 	EXP 	window1: mouseVisible = False
29.6315 	EXP 	window1: mouseVisible = True
29.6480 	EXP 	window1: mouseVisible = False
29.6486 	EXP 	window1: mouseVisible = True
29.6645 	EXP 	window1: mouseVisible = False
29.6651 	EXP 	window1: mouseVisible = True
29.6815 	EXP 	window1: mouseVisible = False
29.6823 	EXP 	window1: mouseVisible = True
29.6978 	EXP 	window1: mouseVisible = False
29.6979 	EXP 	window1: mouseVisible = True
29.7153 	EXP 	window1: mouseVisible = False
29.7156 	EXP 	window1: mouseVisible = True
29.7312 	EXP 	window1: mouseVisible = False
29.7314 	EXP 	window1: mouseVisible = True
29.7478 	EXP 	window1: mouseVisible = False
29.7480 	EXP 	window1: mouseVisible = True
29.7644 	EXP 	window1: mouseVisible = False
29.7646 	EXP 	window1: mouseVisible = True
29.7810 	EXP 	window1: mouseVisible = False
29.7812 	EXP 	window1: mouseVisible = True
29.7977 	EXP 	window1: mouseVisible = False
29.7978 	EXP 	window1: mouseVisible = True
29.8146 	EXP 	window1: mouseVisible = False
29.8148 	EXP 	window1: mouseVisible = True
29.8312 	EXP 	window1: mouseVisible = False
29.8318 	EXP 	window1: mouseVisible = True
29.8479 	EXP 	window1: mouseVisible = False
29.8484 	EXP 	window1: mouseVisible = True
29.8643 	EXP 	window1: mouseVisible = False
29.8648 	EXP 	window1: mouseVisible = True
29.8811 	EXP 	window1: mouseVisible = False
29.8813 	EXP 	window1: mouseVisible = True
29.8978 	EXP 	window1: mouseVisible = False
29.8983 	EXP 	window1: mouseVisible = True
29.9145 	EXP 	window1: mouseVisible = False
29.9147 	EXP 	window1: mouseVisible = True
29.9312 	EXP 	window1: mouseVisible = False
29.9322 	EXP 	window1: mouseVisible = True
29.9480 	EXP 	window1: mouseVisible = False
29.9482 	EXP 	window1: mouseVisible = True
29.9647 	EXP 	window1: mouseVisible = False
29.9653 	EXP 	window1: mouseVisible = True
29.9814 	EXP 	window1: mouseVisible = False
29.9819 	EXP 	window1: mouseVisible = True
29.9980 	EXP 	window1: mouseVisible = False
29.9982 	EXP 	window1: mouseVisible = True
30.0146 	EXP 	window1: mouseVisible = False
30.0151 	EXP 	window1: mouseVisible = True
30.0312 	EXP 	window1: mouseVisible = False
30.0313 	EXP 	window1: mouseVisible = True
30.0480 	EXP 	window1: mouseVisible = False
30.0482 	EXP 	window1: mouseVisible = True
30.0645 	EXP 	window1: mouseVisible = False
30.0647 	EXP 	window1: mouseVisible = True
30.0812 	EXP 	window1: mouseVisible = False
30.0818 	EXP 	window1: mouseVisible = True
30.0982 	EXP 	window1: mouseVisible = False
30.0983 	EXP 	window1: mouseVisible = True
30.1143 	EXP 	window1: mouseVisible = False
30.1148 	EXP 	window1: mouseVisible = True
30.1312 	EXP 	window1: mouseVisible = False
30.1316 	EXP 	window1: mouseVisible = True
30.1481 	EXP 	window1: mouseVisible = False
30.1489 	EXP 	window1: mouseVisible = True
30.1645 	EXP 	window1: mouseVisible = False
30.1646 	EXP 	window1: mouseVisible = True
30.1840 	EXP 	window1: mouseVisible = False
30.1843 	EXP 	window1: mouseVisible = True
30.1979 	EXP 	window1: mouseVisible = False
30.1981 	EXP 	window1: mouseVisible = True
30.2146 	EXP 	window1: mouseVisible = False
30.2153 	EXP 	window1: mouseVisible = True
30.2307 	EXP 	window1: mouseVisible = False
30.2312 	EXP 	window1: mouseVisible = True
30.2479 	EXP 	window1: mouseVisible = False
30.2482 	EXP 	window1: mouseVisible = True
30.2645 	EXP 	window1: mouseVisible = False
30.2653 	EXP 	window1: mouseVisible = True
30.2817 	EXP 	window1: mouseVisible = False
30.2819 	EXP 	window1: mouseVisible = True
30.2978 	EXP 	window1: mouseVisible = False
30.2980 	EXP 	window1: mouseVisible = True
30.3142 	EXP 	window1: mouseVisible = False
30.3145 	EXP 	window1: mouseVisible = True
30.3311 	EXP 	window1: mouseVisible = False
30.3318 	EXP 	window1: mouseVisible = True
30.3476 	EXP 	window1: mouseVisible = False
30.3477 	EXP 	window1: mouseVisible = True
30.3642 	EXP 	window1: mouseVisible = False
30.3652 	EXP 	window1: mouseVisible = True
30.3808 	EXP 	window1: mouseVisible = False
30.3810 	EXP 	window1: mouseVisible = True
30.3974 	EXP 	window1: mouseVisible = False
30.3980 	EXP 	window1: mouseVisible = True
30.4145 	EXP 	window1: mouseVisible = False
30.4147 	EXP 	window1: mouseVisible = True
30.4310 	EXP 	window1: mouseVisible = False
30.4316 	EXP 	window1: mouseVisible = True
30.4477 	EXP 	window1: mouseVisible = False
30.4482 	EXP 	window1: mouseVisible = True
30.4643 	EXP 	window1: mouseVisible = False
30.4649 	EXP 	window1: mouseVisible = True
30.4810 	EXP 	window1: mouseVisible = False
30.4820 	EXP 	window1: mouseVisible = True
30.4973 	EXP 	window1: mouseVisible = False
30.4979 	EXP 	window1: mouseVisible = True
30.5144 	EXP 	window1: mouseVisible = False
30.5145 	EXP 	window1: mouseVisible = True
30.5310 	EXP 	window1: mouseVisible = False
30.5317 	EXP 	window1: mouseVisible = True
30.5473 	EXP 	window1: mouseVisible = False
30.5477 	EXP 	window1: mouseVisible = True
30.5642 	EXP 	window1: mouseVisible = False
30.5650 	EXP 	window1: mouseVisible = True
30.5811 	EXP 	window1: mouseVisible = False
30.5820 	EXP 	window1: mouseVisible = True
30.5977 	EXP 	window1: mouseVisible = False
30.5978 	EXP 	window1: mouseVisible = True
30.6143 	EXP 	window1: mouseVisible = False
30.6145 	EXP 	window1: mouseVisible = True
30.6306 	EXP 	window1: mouseVisible = False
30.6308 	EXP 	window1: mouseVisible = True
30.6476 	EXP 	window1: mouseVisible = False
30.6482 	EXP 	window1: mouseVisible = True
30.6642 	EXP 	window1: mouseVisible = False
30.6644 	EXP 	window1: mouseVisible = True
30.6810 	EXP 	window1: mouseVisible = False
30.6812 	EXP 	window1: mouseVisible = True
30.6977 	EXP 	window1: mouseVisible = False
30.6979 	EXP 	window1: mouseVisible = True
30.7141 	EXP 	window1: mouseVisible = False
30.7143 	EXP 	window1: mouseVisible = True
30.7309 	EXP 	window1: mouseVisible = False
30.7311 	EXP 	window1: mouseVisible = True
30.7474 	EXP 	window1: mouseVisible = False
30.7479 	EXP 	window1: mouseVisible = True
30.7640 	EXP 	window1: mouseVisible = False
30.7642 	EXP 	window1: mouseVisible = True
30.7809 	EXP 	window1: mouseVisible = False
30.7810 	EXP 	window1: mouseVisible = True
30.7974 	EXP 	window1: mouseVisible = False
30.7975 	EXP 	window1: mouseVisible = True
30.8144 	EXP 	window1: mouseVisible = False
30.8146 	EXP 	window1: mouseVisible = True
30.8307 	EXP 	window1: mouseVisible = False
30.8308 	EXP 	window1: mouseVisible = True
30.8474 	EXP 	window1: mouseVisible = False
30.8477 	EXP 	window1: mouseVisible = True
30.8644 	EXP 	window1: mouseVisible = False
30.8646 	EXP 	window1: mouseVisible = True
30.8810 	EXP 	window1: mouseVisible = False
30.8811 	EXP 	window1: mouseVisible = True
30.8974 	EXP 	window1: mouseVisible = False
30.8976 	EXP 	window1: mouseVisible = True
30.9145 	EXP 	window1: mouseVisible = False
30.9146 	EXP 	window1: mouseVisible = True
30.9305 	EXP 	window1: mouseVisible = False
30.9307 	EXP 	window1: mouseVisible = True
30.9474 	EXP 	window1: mouseVisible = False
30.9476 	EXP 	window1: mouseVisible = True
30.9640 	EXP 	window1: mouseVisible = False
30.9645 	EXP 	window1: mouseVisible = True
30.9807 	EXP 	window1: mouseVisible = False
30.9809 	EXP 	window1: mouseVisible = True
30.9975 	EXP 	window1: mouseVisible = False
30.9977 	EXP 	window1: mouseVisible = True
31.0139 	EXP 	window1: mouseVisible = False
31.0140 	EXP 	window1: mouseVisible = True
31.0307 	EXP 	window1: mouseVisible = False
31.0308 	EXP 	window1: mouseVisible = True
31.0476 	EXP 	window1: mouseVisible = False
31.0478 	EXP 	window1: mouseVisible = True
31.0642 	EXP 	window1: mouseVisible = False
31.0643 	EXP 	window1: mouseVisible = True
31.0809 	EXP 	window1: mouseVisible = False
31.0814 	EXP 	window1: mouseVisible = True
31.0977 	EXP 	window1: mouseVisible = False
31.0978 	EXP 	window1: mouseVisible = True
31.1145 	EXP 	window1: mouseVisible = False
31.1153 	EXP 	window1: mouseVisible = True
31.1309 	EXP 	window1: mouseVisible = False
31.1311 	EXP 	window1: mouseVisible = True
31.1476 	EXP 	window1: mouseVisible = False
31.1477 	EXP 	window1: mouseVisible = True
31.1640 	EXP 	window1: mouseVisible = False
31.1641 	EXP 	window1: mouseVisible = True
31.1809 	EXP 	window1: mouseVisible = False
31.1811 	EXP 	window1: mouseVisible = True
31.1977 	EXP 	window1: mouseVisible = False
31.1979 	EXP 	window1: mouseVisible = True
31.2139 	EXP 	window1: mouseVisible = False
31.2141 	EXP 	window1: mouseVisible = True
31.2309 	EXP 	window1: mouseVisible = False
31.2311 	EXP 	window1: mouseVisible = True
31.2474 	EXP 	window1: mouseVisible = False
31.2476 	EXP 	window1: mouseVisible = True
31.2642 	EXP 	window1: mouseVisible = False
31.2645 	EXP 	window1: mouseVisible = True
31.2887 	EXP 	window1: mouseVisible = False
31.2890 	EXP 	window1: mouseVisible = True
31.2974 	EXP 	window1: mouseVisible = False
31.2980 	EXP 	window1: mouseVisible = True
31.3016 	EXP 	New trial (rep=0, index=1): OrderedDict([('audiofile', 'audio/NV_DE_Neural2-D_Dr-ro-Ei_0.8p.wav'), ('duration', 5.5134), ('noise', 'NV'), ('voice', 'Neural2-D'), ('words', 'Dr-ro-Ei'), ('callSign', 'Dr'), ('colour', 'ro'), ('number', 'Ei'), ('levels', '0.8p'), ('trigger_start', 100), ('trigger_end', 101), ('trigger_call', 112), ('trigger_col', 123), ('trigger_num', 131), ('file', 'DE_Neural2-D_Dr-ro-Ei.TextGrid'), ('firstSound_tmin', 0.17712), ('lastSound_tmax', 4.771068534333334), ('token_1_tmin', 0.8364679010000001), ('token_1_tmax', 1.28712), ('token_2_tmin', 2.6678523456666667), ('token_2_tmax', 3.038227306), ('token_3_tmin', 4.313416043666667), ('token_3_tmax', 4.771068534333334), ('rater', 'mean'), ('newidx', 4), ('block', 'NV1')])
32.2574 	EXP 	window1: mouseVisible = False
32.2614 	EXP 	Sound sound_1 started
32.2588 	DATA 	Mouse: Left button down, pos=(265,398)
32.2589 	DATA 	Mouse:  Left button up, pos=(265,398)
32.2635 	EXP 	blankScreen: autoDraw = False
32.2635 	EXP 	call1: autoDraw = False
32.2635 	EXP 	call2: autoDraw = False
32.2635 	EXP 	call3: autoDraw = False
32.2635 	EXP 	call4: autoDraw = False
32.2635 	EXP 	colour1: autoDraw = False
32.2635 	EXP 	colour2: autoDraw = False
32.2635 	EXP 	colour3: autoDraw = False
32.2635 	EXP 	colour4: autoDraw = False
32.2635 	EXP 	number1: autoDraw = False
32.2635 	EXP 	number2: autoDraw = False
32.2635 	EXP 	number3: autoDraw = False
32.2635 	EXP 	number4: autoDraw = False
32.2635 	EXP 	blankScreenAfterResponse: autoDraw = False
32.2635 	EXP 	fixation: autoDraw = True
32.4818 	DATA 	Mouse: Left button down, pos=(609,408)
32.5987 	DATA 	Mouse:  Left button up, pos=(609,408)
37.3391 	EXP 	Sound sound_1 reached end of file
39.6399 	EXP 	window1: mouseVisible = False
39.6475 	EXP 	fixation: autoDraw = False
39.6475 	EXP 	screenAfterAudio: autoDraw = True
39.6475 	EXP 	screenAfterAudio: autoDraw = False
39.6475 	EXP 	fixation: autoDraw = False
39.6475 	EXP 	screenAfterAudio: autoDraw = False
39.6475 	EXP 	call1: texRes = 128
39.6475 	EXP 	call2: texRes = 128
39.6475 	EXP 	call3: texRes = 128
39.6475 	EXP 	call4: texRes = 128
39.6475 	EXP 	colour1: texRes = 128
39.6475 	EXP 	colour2: texRes = 128
39.6475 	EXP 	colour3: texRes = 128
39.6475 	EXP 	colour4: texRes = 128
39.6475 	EXP 	number1: texRes = 128
39.6475 	EXP 	number2: texRes = 128
39.6475 	EXP 	number3: texRes = 128
39.6475 	EXP 	number4: texRes = 128
39.6475 	EXP 	blankScreen: autoDraw = True
39.6476 	EXP 	window1: mouseVisible = False
39.6779 	EXP 	window1: mouseVisible = False
39.6945 	EXP 	window1: mouseVisible = False
39.7109 	EXP 	window1: mouseVisible = False
39.7276 	EXP 	window1: mouseVisible = False
39.7445 	EXP 	window1: mouseVisible = False
39.7609 	EXP 	window1: mouseVisible = False
39.7777 	EXP 	window1: mouseVisible = False
39.7945 	EXP 	window1: mouseVisible = False
39.8113 	EXP 	window1: mouseVisible = False
39.8277 	EXP 	window1: mouseVisible = False
39.8444 	EXP 	window1: mouseVisible = False
39.8612 	EXP 	window1: mouseVisible = False
39.8777 	EXP 	window1: mouseVisible = False
39.8945 	EXP 	window1: mouseVisible = False
39.9113 	EXP 	window1: mouseVisible = False
39.9278 	EXP 	window1: mouseVisible = False
39.9442 	EXP 	window1: mouseVisible = False
39.9612 	EXP 	window1: mouseVisible = False
39.9776 	EXP 	window1: mouseVisible = False
39.9945 	EXP 	window1: mouseVisible = False
40.0110 	EXP 	window1: mouseVisible = False
40.0277 	EXP 	window1: mouseVisible = False
40.0445 	EXP 	window1: mouseVisible = False
40.0609 	EXP 	window1: mouseVisible = False
40.0776 	EXP 	window1: mouseVisible = False
40.0944 	EXP 	window1: mouseVisible = False
40.1113 	EXP 	window1: mouseVisible = False
40.1276 	EXP 	window1: mouseVisible = False
40.1443 	EXP 	window1: mouseVisible = False
40.1611 	EXP 	window1: mouseVisible = False
40.1778 	EXP 	window1: mouseVisible = False
40.1942 	EXP 	window1: mouseVisible = False
40.2111 	EXP 	window1: mouseVisible = False
40.2276 	EXP 	window1: mouseVisible = False
40.2443 	EXP 	window1: mouseVisible = False
40.2610 	EXP 	window1: mouseVisible = False
40.2774 	EXP 	window1: mouseVisible = False
40.2943 	EXP 	window1: mouseVisible = False
40.3109 	EXP 	window1: mouseVisible = False
40.3278 	EXP 	window1: mouseVisible = False
40.3445 	EXP 	window1: mouseVisible = False
40.3614 	EXP 	window1: mouseVisible = False
40.3776 	EXP 	window1: mouseVisible = False
40.3939 	EXP 	window1: mouseVisible = False
40.4108 	EXP 	window1: mouseVisible = False
40.4274 	EXP 	window1: mouseVisible = False
40.4443 	EXP 	window1: mouseVisible = False
40.4609 	EXP 	window1: mouseVisible = False
40.4773 	EXP 	window1: mouseVisible = False
40.4943 	EXP 	window1: mouseVisible = False
40.5109 	EXP 	window1: mouseVisible = False
40.5276 	EXP 	window1: mouseVisible = False
40.5441 	EXP 	window1: mouseVisible = False
40.5610 	EXP 	window1: mouseVisible = False
40.5772 	EXP 	window1: mouseVisible = False
40.5944 	EXP 	window1: mouseVisible = False
40.6108 	EXP 	window1: mouseVisible = False
40.6275 	EXP 	window1: mouseVisible = False
40.6441 	EXP 	window1: mouseVisible = False
40.6602 	EXP 	blankScreen: autoDraw = False
40.6602 	EXP 	call1: autoDraw = True
40.6602 	EXP 	call2: autoDraw = True
40.6602 	EXP 	call3: autoDraw = True
40.6602 	EXP 	call4: autoDraw = True
40.6602 	EXP 	colour1: autoDraw = True
40.6602 	EXP 	colour2: autoDraw = True
40.6602 	EXP 	colour3: autoDraw = True
40.6602 	EXP 	colour4: autoDraw = True
40.6602 	EXP 	number1: autoDraw = True
40.6602 	EXP 	number2: autoDraw = True
40.6602 	EXP 	number3: autoDraw = True
40.6602 	EXP 	number4: autoDraw = True
40.6603 	EXP 	window1: mouseVisible = False
40.6607 	EXP 	window1: mouseVisible = True
40.6778 	EXP 	window1: mouseVisible = False
40.7387 	EXP 	window1: mouseVisible = True
40.7458 	EXP 	window1: mouseVisible = False
40.7463 	EXP 	window1: mouseVisible = True
40.7773 	EXP 	window1: mouseVisible = False
40.7775 	EXP 	window1: mouseVisible = True
40.7944 	EXP 	window1: mouseVisible = False
40.7946 	EXP 	window1: mouseVisible = True
40.8109 	EXP 	window1: mouseVisible = False
40.8111 	EXP 	window1: mouseVisible = True
40.8277 	EXP 	window1: mouseVisible = False
40.8278 	EXP 	window1: mouseVisible = True
40.8441 	EXP 	window1: mouseVisible = False
40.8443 	EXP 	window1: mouseVisible = True
40.8610 	EXP 	window1: mouseVisible = False
40.8612 	EXP 	window1: mouseVisible = True
40.8777 	EXP 	window1: mouseVisible = False
40.9276 	EXP 	window1: mouseVisible = True
40.9443 	EXP 	window1: mouseVisible = False
40.9445 	EXP 	window1: mouseVisible = True
40.9615 	EXP 	window1: mouseVisible = False
40.9617 	EXP 	window1: mouseVisible = True
40.9775 	EXP 	window1: mouseVisible = False
40.9777 	EXP 	window1: mouseVisible = True
40.9944 	EXP 	window1: mouseVisible = False
40.9949 	EXP 	window1: mouseVisible = True
41.0111 	EXP 	window1: mouseVisible = False
41.0112 	EXP 	window1: mouseVisible = True
41.0273 	EXP 	window1: mouseVisible = False
41.0274 	EXP 	window1: mouseVisible = True
41.0442 	EXP 	window1: mouseVisible = False
41.0447 	EXP 	window1: mouseVisible = True
41.0610 	EXP 	window1: mouseVisible = False
41.0611 	EXP 	window1: mouseVisible = True
41.0778 	EXP 	window1: mouseVisible = False
41.0782 	EXP 	window1: mouseVisible = True
41.0943 	EXP 	window1: mouseVisible = False
41.0944 	EXP 	window1: mouseVisible = True
41.1110 	EXP 	window1: mouseVisible = False
41.1112 	EXP 	window1: mouseVisible = True
41.1279 	EXP 	window1: mouseVisible = False
41.1280 	EXP 	window1: mouseVisible = True
41.1442 	EXP 	window1: mouseVisible = False
41.1449 	EXP 	window1: mouseVisible = True
41.1609 	EXP 	window1: mouseVisible = False
41.1614 	EXP 	window1: mouseVisible = True
41.1777 	EXP 	window1: mouseVisible = False
41.1783 	EXP 	window1: mouseVisible = True
41.1943 	EXP 	window1: mouseVisible = False
41.1952 	EXP 	window1: mouseVisible = True
41.2107 	EXP 	window1: mouseVisible = False
41.2113 	EXP 	window1: mouseVisible = True
41.2275 	EXP 	window1: mouseVisible = False
41.2281 	EXP 	window1: mouseVisible = True
41.2442 	EXP 	window1: mouseVisible = False
41.2448 	EXP 	window1: mouseVisible = True
41.2612 	EXP 	window1: mouseVisible = False
41.2614 	EXP 	window1: mouseVisible = True
41.2774 	EXP 	window1: mouseVisible = False
41.2776 	EXP 	window1: mouseVisible = True
41.2940 	EXP 	window1: mouseVisible = False
41.2946 	EXP 	window1: mouseVisible = True
41.3105 	EXP 	window1: mouseVisible = False
41.3106 	EXP 	window1: mouseVisible = True
41.3273 	EXP 	window1: mouseVisible = False
41.3277 	EXP 	window1: mouseVisible = True
41.3440 	EXP 	window1: mouseVisible = False
41.3442 	EXP 	window1: mouseVisible = True
41.3609 	EXP 	window1: mouseVisible = False
41.3611 	EXP 	window1: mouseVisible = True
41.3771 	EXP 	window1: mouseVisible = False
41.3772 	EXP 	window1: mouseVisible = True
41.3942 	EXP 	window1: mouseVisible = False
41.3948 	EXP 	window1: mouseVisible = True
41.4105 	EXP 	window1: mouseVisible = False
41.4111 	EXP 	window1: mouseVisible = True
41.4270 	EXP 	window1: mouseVisible = False
41.4275 	EXP 	window1: mouseVisible = True
41.4438 	EXP 	window1: mouseVisible = False
41.4443 	EXP 	window1: mouseVisible = True
41.4604 	EXP 	window1: mouseVisible = False
41.4609 	EXP 	window1: mouseVisible = True
41.4772 	EXP 	window1: mouseVisible = False
41.4777 	EXP 	window1: mouseVisible = True
41.4944 	EXP 	window1: mouseVisible = False
41.4946 	EXP 	window1: mouseVisible = True
41.5105 	EXP 	window1: mouseVisible = False
41.5111 	EXP 	window1: mouseVisible = True
41.5276 	EXP 	window1: mouseVisible = False
41.5281 	EXP 	window1: mouseVisible = True
41.5438 	EXP 	window1: mouseVisible = False
41.5443 	EXP 	window1: mouseVisible = True
41.5606 	EXP 	window1: mouseVisible = False
41.5608 	EXP 	window1: mouseVisible = True
41.5774 	EXP 	window1: mouseVisible = False
41.5776 	EXP 	window1: mouseVisible = True
41.5937 	EXP 	window1: mouseVisible = False
41.5939 	EXP 	window1: mouseVisible = True
41.6106 	EXP 	window1: mouseVisible = False
41.6108 	EXP 	window1: mouseVisible = True
41.6275 	EXP 	window1: mouseVisible = False
41.6277 	EXP 	window1: mouseVisible = True
41.6440 	EXP 	window1: mouseVisible = False
41.6448 	EXP 	window1: mouseVisible = True
41.6605 	EXP 	window1: mouseVisible = False
41.6607 	EXP 	window1: mouseVisible = True
41.6773 	EXP 	window1: mouseVisible = False
41.6780 	EXP 	window1: mouseVisible = True
41.6938 	EXP 	window1: mouseVisible = False
41.6943 	EXP 	window1: mouseVisible = True
41.7106 	EXP 	window1: mouseVisible = False
41.7112 	EXP 	window1: mouseVisible = True
41.7272 	EXP 	window1: mouseVisible = False
41.7274 	EXP 	window1: mouseVisible = True
41.7441 	EXP 	window1: mouseVisible = False
41.7449 	EXP 	window1: mouseVisible = True
41.7604 	EXP 	window1: mouseVisible = False
41.7609 	EXP 	window1: mouseVisible = True
41.7773 	EXP 	window1: mouseVisible = False
41.7775 	EXP 	window1: mouseVisible = True
41.7940 	EXP 	window1: mouseVisible = False
41.7942 	EXP 	window1: mouseVisible = True
41.8105 	EXP 	window1: mouseVisible = False
41.8107 	EXP 	window1: mouseVisible = True
41.8272 	EXP 	window1: mouseVisible = False
41.8274 	EXP 	window1: mouseVisible = True
41.8438 	EXP 	window1: mouseVisible = False
41.8443 	EXP 	window1: mouseVisible = True
41.8605 	EXP 	window1: mouseVisible = False
41.8610 	EXP 	window1: mouseVisible = True
41.8770 	EXP 	window1: mouseVisible = False
41.8773 	EXP 	window1: mouseVisible = True
41.8941 	EXP 	window1: mouseVisible = False
41.8949 	EXP 	window1: mouseVisible = True
41.9106 	EXP 	window1: mouseVisible = False
41.9108 	EXP 	window1: mouseVisible = True
41.9277 	EXP 	window1: mouseVisible = False
41.9280 	EXP 	window1: mouseVisible = True
41.9441 	EXP 	window1: mouseVisible = False
41.9446 	EXP 	window1: mouseVisible = True
41.9609 	EXP 	window1: mouseVisible = False
41.9614 	EXP 	window1: mouseVisible = True
41.9775 	EXP 	window1: mouseVisible = False
41.9777 	EXP 	window1: mouseVisible = True
41.9942 	EXP 	window1: mouseVisible = False
41.9943 	EXP 	window1: mouseVisible = True
42.0107 	EXP 	window1: mouseVisible = False
42.0109 	EXP 	window1: mouseVisible = True
42.0272 	EXP 	window1: mouseVisible = False
42.0273 	EXP 	window1: mouseVisible = True
42.0440 	EXP 	window1: mouseVisible = False
42.0442 	EXP 	window1: mouseVisible = True
42.0607 	EXP 	window1: mouseVisible = False
42.0611 	EXP 	window1: mouseVisible = True
42.0775 	EXP 	window1: mouseVisible = False
42.0777 	EXP 	window1: mouseVisible = True
42.0939 	EXP 	window1: mouseVisible = False
42.0945 	EXP 	window1: mouseVisible = True
42.1109 	EXP 	window1: mouseVisible = False
42.1111 	EXP 	window1: mouseVisible = True
42.1272 	EXP 	window1: mouseVisible = False
42.1274 	EXP 	window1: mouseVisible = True
42.1439 	EXP 	window1: mouseVisible = False
42.1446 	EXP 	window1: mouseVisible = True
42.1606 	EXP 	window1: mouseVisible = False
42.1612 	EXP 	window1: mouseVisible = True
42.1775 	EXP 	window1: mouseVisible = False
42.1786 	EXP 	window1: mouseVisible = True
42.1939 	EXP 	window1: mouseVisible = False
42.1941 	EXP 	window1: mouseVisible = True
42.2106 	EXP 	window1: mouseVisible = False
42.2114 	EXP 	window1: mouseVisible = True
42.2269 	EXP 	window1: mouseVisible = False
42.2277 	EXP 	window1: mouseVisible = True
42.2437 	EXP 	window1: mouseVisible = False
42.2439 	EXP 	window1: mouseVisible = True
42.2606 	EXP 	window1: mouseVisible = False
