TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_5.started,text_5.stopped,text_8.started,text_8.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.45577560000004,None,52.45577560000004,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,54.46635259999994,None,0.006407700000067962,None,56.52382130000001,None,"['5', 'return']","[0.170480399999974, 0.3267181999999593]",57.53319190000002,None,57.53319190000002,None,57.53319190000002,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.90615289999994,None,57.90615289999994,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,59.91619179999998,None,0.0032030000000986547,None,62.02543830000002,None,"['4', 'return']","[2.289861500000029, 2.4207109000000173]",63.03294749999998,None,63.03294749999998,None,63.03294749999998,64.03292079999994,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.50353319999999,None,65.50353319999999,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,67.51548649999995,None,0.0061303999999609005,None,69.57695339999998,None,"['9', 'return']","[0.4994470999999976, 0.6464916999999559]",70.58233569999993,None,70.58233569999993,None,70.58233569999993,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.27098739999997,None,71.27098739999997,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,73.28192409999997,None,0.003927999999973508,None,75.33663939999997,None,"['4', 'return']","[1.2079990999999382, 1.3521769999999833]",76.34872129999997,None,76.34872129999997,None,76.34872129999997,77.34847809999997,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7590126,None,77.7590126,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,79.76718900000003,None,0.0076272000000017215,None,81.86507219999999,None,"['9', 'return']","[0.18098860000009154, 0.3281044000000293]",82.86475629999995,None,82.86475629999995,None,82.86475629999995,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.23786989999996,None,83.23786989999996,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,85.2485218999999,None,0.004657000000179323,None,87.30520390000004,None,"['1', 'return']","[0.5841967000001205, 0.6531342000000677]",88.31468200000006,None,88.31468200000006,None,88.31468200000006,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.02059320000001,None,89.02059320000001,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,91.03206809999995,None,0.013940449999836346,None,93.13326879999988,None,"['0', 'return']","[0.24381359999983943, 0.3830794999998943]",94.14701350000007,None,94.14701350000007,None,94.14701350000007,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.57138070000008,None,94.57138070000008,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,96.58018830000003,None,0.01297305000025517,None,98.57586279999998,None,"['5', 'return']","[0.8487855999999283, 0.9427705000000515]",99.58008159999997,None,99.58008159999997,None,99.58008159999997,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.57113109999989,None,100.57113109999989,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
