TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.16775789999519475],33.89569040000788,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0.001751730014802888,None,0.46986223000567406,None,0.9531734300253447,None,['return'],[0.15958509998745285],35.55265850000433,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.16995380001026206],35.72870100001455,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.1352959999931045],35.93453870000667,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0.006120130012277514,None,0.4790064300177619,None,0.9617920300224796,None,['return'],[0.15499669997370802],37.54552220000187,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.16456629999447614],37.728701200016076,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.15765869998722337],37.912338699999964,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,0.016216659976635128,None,0.5018845599843189,None,0.9656391599855851,None,['return'],[0.06359889998566359],39.54834499998833,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1720958000223618],39.62846310000168,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.14283070000237785],39.82853500000783,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,0.007973730040248483,None,0.4825315300549846,None,0.9659926300519146,None,['return'],[0.09911559999454767],41.44518810001318,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1779333000013139],41.561862900009146,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.13799820002168417],41.761759999993956,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,0.008989430003566667,None,0.4842559300013818,None,0.951015130005544,None,['return'],[0.21030949999112636],43.36669110000366,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.17765990001498722],43.59483499999624,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.15235970000503585],43.79502130000037,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,0.009042129997396842,None,0.4883217299939133,None,0.9680783300136682,None,['return'],[0.24459670000942424],45.43110419998993,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1946213000046555],45.694930400000885,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.1219383999996353],45.911568600015016,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,0.009179630025755614,None,0.4849380300147459,None,0.968024730012985,None,['return'],[0.10133829998085275],47.50536770001054,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.17623230000026524],47.62779389999923,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.15378369999234565],47.827854800008936,None,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.011379500007024,None,,,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,110.39679920001072,None,,,1,001,2021_Oct_20_0958,eeg_contingent_digits,2021.2.3,60.03709092112473,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.40712910000002,None,,,,,,,
