TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,NV_trial,Triggered_trial,Jitter_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,response_nextblock_ME.rt,text_break.started,text_break.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_5.started,text_5.stopped,Fixation_Play.started,Fixation_Play.stopped,sound_digit1.started,sound_digit1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_nextblock.started,text_nextblock.stopped,response_nextblock.keys,response_nextblock.started,response_nextblock.stopped,response_nextblock.rt,participant,session,date,expName,psychopyVersion,frameRate,
16.0,2.0,5.0,1.0,7.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,16,16,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.01975550000498,None,193.01975550000498,None,193.01975550000498,None,198.03983739999967,None,0.0009454599930904806,None,['return'],[1.2885256000008667],199.45199739999953,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
16.0,2.0,5.0,1.0,7.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
17.0,9.0,8.0,1.0,21.0,,,,,,,,,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.8199792000014,None,200.8199792000014,None,200.8199792000014,None,203.92817180000566,None,0.011238779996347148,None,['return'],[1.3232280000011087],205.33439680000447,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
17.0,9.0,8.0,1.0,21.0,,,,,,,,,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
18.0,5.0,1.0,6.0,33.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,18,18,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.7229232000027,None,206.7229232000027,None,206.7229232000027,None,217.6951560000016,None,0.009598339995136485,None,['return'],[0.8236334000030183],219.10034710000036,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
18.0,5.0,1.0,6.0,33.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
19.0,3.0,8.0,9.0,49.0,,,,,,,,,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,0,19,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.99084560000483,None,219.99084560000483,None,219.99084560000483,None,223.06667870000092,None,0.009042979996593203,None,['return'],[0.5682009000011021],224.48037900000054,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
19.0,3.0,8.0,9.0,49.0,,,,,,,,,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
20.0,1.0,6.0,8.0,33.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,20,20,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.12655410000298,None,225.12655410000298,None,225.12655410000298,None,235.73785170000338,None,0.015252279998094309,None,['return'],[1.3375008000002708],237.14912980000372,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
20.0,1.0,6.0,8.0,33.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
21.0,5.0,2.0,6.0,61.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,21,21,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.55578370000148,None,238.55578370000148,None,238.55578370000148,None,243.57512140000472,None,0.01022093999927165,None,['return'],[0.9803704000005382],244.98074050000287,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
21.0,5.0,2.0,6.0,61.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
22.0,6.0,4.0,2.0,1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,22,22,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.02926670000306,None,246.02926670000306,None,246.02926670000306,None,255.6406436000034,None,0.011476979998406023,None,['return'],[1.5904521999982535],257.0468164000049,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
22.0,6.0,4.0,2.0,1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
23.0,1.0,6.0,4.0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.72361739999906,None,258.72361739999906,None,258.72361739999906,None,269.40128010000626,None,0.010872680002648849,None,['return'],[1.1691979999959585],270.8120707000053,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
23.0,1.0,6.0,4.0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.06390880000254,None,return,272.06390880000254,None,2.1069177000026684,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
24.0,9.0,6.0,5.0,14.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,24,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.21085680000397,None,274.21085680000397,None,274.21085680000397,None,277.06576200000563,None,0.01241625999682583,None,['return'],[0.5903636000002734],278.47774810000556,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
24.0,9.0,6.0,5.0,14.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
25.0,8.0,4.0,0.0,7.0,,,,,,,,,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,0,25,25,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.13720309999917,None,279.13720309999917,None,279.13720309999917,None,281.1713483000058,None,0.0012030599973513745,None,['return'],[0.40829610000218963],282.5779602000039,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
25.0,8.0,4.0,0.0,7.0,,,,,,,,,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
26.0,6.0,8.0,4.0,21.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,26,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0554140000022,None,283.0554140000022,None,283.0554140000022,None,288.46875010000076,None,0.0045260799961397424,None,['return'],[1.0817959000050905],289.8782705000049,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
26.0,6.0,8.0,4.0,21.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
27.0,9.0,5.0,2.0,1.0,,,,,,,,,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0407467000041,None,291.0407467000041,None,291.0407467000041,None,295.5095991000053,None,0.005645179997372907,None,['return'],[0.7058327000049758],296.92577110000275,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
27.0,9.0,5.0,2.0,1.0,,,,,,,,,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
28.0,9.0,8.0,0.0,48.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7137170999995,None,297.7137170999995,None,297.7137170999995,None,300.3742757,None,0.006442179997975472,None,['return'],[1.3599562999952468],301.79313150000235,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
28.0,9.0,8.0,0.0,48.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
29.0,1.0,4.0,0.0,1.0,,,,,,,,,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.21265230000427,None,303.21265230000427,None,303.21265230000427,None,305.9404610000056,None,0.013476680003805086,None,['return'],[0.5278009999965434],307.35906510000495,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
29.0,1.0,4.0,0.0,1.0,,,,,,,,,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
30.0,1.0,5.0,2.0,14.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,30,30,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.95148200000403,None,307.95148200000403,None,307.95148200000403,None,317.3330203000005,None,2.3959990357980132e-05,None,['return'],[0.6135036999985459],318.74089939999976,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
30.0,1.0,5.0,2.0,14.0,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
31.0,5.0,1.0,3.0,21.0,,,,,,,,,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,0,31,31,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.41469979999965,None,319.41469979999965,None,319.41469979999965,None,330.84090260000085,None,0.012702479994914029,None,['return'],[0.6412019000053988],332.25764139999956,None,,,,,,,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
31.0,5.0,1.0,3.0,21.0,,,,,,,,,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.9889447000023,None,return,332.9889447000023,None,1.3935464000023785,1,001,2021_Nov_17_2318,eeg_contingent_digits,2021.2.3,60.04988944704085,
