TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,Degrad_trial,Triggered_trial,Jitter_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,9.0,4.0,6.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
1.0,4.0,6.0,2.0,21.0,0.0,0.0,-47.54009979757143,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,81.14408500003628,None,81.14408500003628,None,81.14408500003628,None,81.14408500003628,None,81.14408500003628,None,0.0022374000400304794,None,0.4808346999925561,None,0.9677783999941312,None,['return'],[0.581661999982316],85.78600270004245,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
1.0,4.0,6.0,2.0,21.0,0.0,0.0,-47.54009979757143,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.3665390000096522],86.38599490001798,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
1.0,4.0,6.0,2.0,21.0,0.0,0.0,-47.54009979757143,,,,,,,,,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.3365294999675825],86.7691085000406,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
1.0,4.0,6.0,2.0,21.0,0.0,0.0,-47.54009979757143,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
2.0,4.0,5.0,6.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,87.15661150001688,None,87.15661150001688,None,87.15661150001688,None,87.15661150001688,None,87.15661150001688,None,0.003977900021709502,None,0.47651419998146594,None,0.9596278999815695,None,['return'],[0.4895969000062905],91.875162500015,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
2.0,4.0,5.0,6.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.3101471000118181],92.38556050002808,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
2.0,4.0,5.0,6.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.32216199999675155],92.71895100001711,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
2.0,4.0,5.0,6.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
3.0,6.0,3.0,8.0,1.0,0.0,0.0,-22.6551931213993,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,93.08698439999716,None,93.08698439999716,None,93.08698439999716,None,93.08698439999716,None,93.08698439999716,None,0.012309899961110204,None,0.49044809996848926,None,0.9736029999912716,None,['return'],[0.47624379995977506],102.02544190001208,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
