TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.03337889999966137, 0.08944480001810007]",38.0662755999947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,0.01583353997557424,None,0.49914463999448344,None,0.9654251399915665,None,"['num_4', 'return']","[0.25095330001204275, 0.37183059999370016]",39.64158470000257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.047738199995364994, 0.16771589999552816]",40.035926799988374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.01780269999289885, 0.12215730000752956]",40.23387470000307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.38091649999842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,56.47282270001597,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
0.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,66.48609970000689,None,69.39402760000667,None,69.39402760000667,None,69.39402760000667,None,69.39402760000667,None,69.39402760000667,None,0.0021476699912454933,None,0.46792496999842115,None,0.9506187700026203,None,"['num_4', 'return']","[0.7662750000017695, 0.9347229000122752]",74.02181539998855,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
0.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.1769629999762401, 0.33565079999971204]",74.97958549999748,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
0.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.14331519999541342, 0.2875549000164028]",75.34847699999227,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
0.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
1.0,5.0,8.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,75.67691660000128,None,75.67691660000128,None,75.67691660000128,None,75.67691660000128,None,75.67691660000128,None,0.011740139976609498,None,0.4868125399807468,None,0.9704717399727087,None,"['num_4', 'return']","[0.7489158999815118, 0.9321124999842141]",80.5677386999887,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
1.0,5.0,8.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.23796340002445504, 0.35737920002429746]",81.53441089999978,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
1.0,5.0,8.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.18171319999964908, 0.3098389000224415]",81.91830320001463,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
1.0,5.0,8.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
2.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,82.27642229999765,None,82.27642229999765,None,82.27642229999765,None,82.27642229999765,None,82.27642229999765,None,0.01281524999649264,None,0.4836558499955572,None,0.9670398499874864,None,"['num_4', 'return']","[0.5511276999895927, 0.7117223000095692]",91.09245950001059,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
2.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.23300730000482872, 0.33712979999836534]",91.8266544000071,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
2.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.2818727999983821, 0.48167429998284206]",92.1938242999895,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
2.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
3.0,9.0,8.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,92.72898869999335,None,92.72898869999335,None,92.72898869999335,None,92.72898869999335,None,92.72898869999335,None,0.0026231800147797912,None,0.48760377999860793,None,0.9483849800017197,None,"['num_4', 'return']","[0.5168518999998923, 0.6697167999809608]",103.11074309999822,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
3.0,9.0,8.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.2168649999948684, 0.35264270001789555]",103.80262579998816,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
3.0,9.0,8.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.17866169998887926, 0.35357969999313354]",104.18621640000492,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
3.0,9.0,8.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.63954279999598,None,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
4.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,108.87470119999489,None,108.87470119999489,None,108.87470119999489,None,108.87470119999489,None,108.87470119999489,None,5.9470010455697775e-05,None,0.47424286999739707,None,0.9413554700149689,None,"['num_4', 'return']","[0.45706840002094395, 0.6182659000041895]",113.73822349999682,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
4.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.17681229999288917, 0.3449890000047162]",114.37920150000718,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
4.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.24252400000113994, 0.4175923000148032]",114.74563429999398,None,,,1,001,2021_Oct_22_1643,eeg_contingent_digits,2021.2.3,60.370432968567115,
