TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0.009604240040061995,None,0.48567844001809135,None,0.9690812400367577,None,['return'],[0.48622489999979734],30.56353630000376,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.21829830002388917],31.080291800026316,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.21238540002377704],31.33020120000583,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0.008229439990827814,None,0.46630443999310955,None,0.9495753399969544,None,['return'],[0.45374999998603016],32.996770099998685,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.200617800001055],33.48008150001988,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.2410978999978397],33.72449500000221,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,0.009188939991872758,None,0.4848709400102962,None,0.9681880399875809,None,['return'],[0.43586269998922944],35.4374097000109,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.20046620001085103],35.89637880001101,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.2525831999955699],36.113164300011704,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,0.009337340015918016,None,0.48511004002648406,None,0.9685045400110539,None,['return'],[0.3602279000042472],37.862942800013116,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.21288760000607],38.24627640002291,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.2602498999913223],38.479294000018854,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,0.008644440007628873,None,0.4838514399889391,None,0.9671140400168952,None,['return'],[0.39385589997982606],40.21284550000564,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.2068407000042498],40.629500300012296,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.2618914000049699],40.86277649999829,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,0.009284740051953122,None,0.484858140029246,None,0.9515147400379647,None,['return'],[0.3797857000026852],42.59597580000991,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.2165763000084553],42.99571950000245,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.237414599978365],43.229194800020196,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,0.00990134000312537,None,0.4863582399848383,None,0.9531273400061764,None,['return'],[0.41544900002190843],44.93713679999928,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.20820580000872724],45.379156300012255,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.3109831999754533],45.61241150001297,None,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.94583360000979,None,,,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,114.0615942000004,None,,,1,001,2021_Oct_20_1011,eeg_contingent_digits,2021.2.3,60.01205041367239,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.07429780001985,None,,,,,,,
