TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.36640840000472963],42.990882599988254,None,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,0.016531519999261945,None,0.4995084200054407,None,0.9828175200091209,None,['return'],[0.3552026000106707],44.84078410000075,None,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1970209999999497],45.22397130000172,None,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.18299639999167994],45.44050629998674,None,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,0.009037660027388483,None,0.4678476600092836,None,0.9678749600134324,None,['return'],[0.38668880000477657],47.09331589998328,None,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.21267639999859966],47.50714309999603,None,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.21302240001386963],47.74057999998331,None,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9739164999919,None,,,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,159.03993279999122,None,,,1,001,2021_Oct_20_0921,eeg_contingent_digits,2021.2.3,60.00729688697741,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.04917399998521,None,,,,,,,
