TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,0.009461520006880164,None,0.48762391999480315,None,0.9751055200176779,None,"['num_4', 'return']","[0.49611369997728616, 0.5763289999740664]",51.00614040001528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.0651347000093665, 0.17684639999060892]",51.60547770000994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.02447750000283122, 0.11338140000589192]",51.805360199999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,0.006151519977720454,None,0.4789990199788008,None,0.962849119969178,None,"['num_4', 'return']","[0.3671007000084501, 0.49636970000574365]",53.389929400000256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.04029770000488497, 0.14467590002459474]",53.91721790001611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.025144799990812317, 0.09640330000547692]",54.092666600015946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,0.007908619969384745,None,0.4826312199875247,None,0.9670793199620675,None,"['num_4', 'return']","[0.37320410000393167, 0.4844642000098247]",55.66544090001844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.04334839998045936, 0.1793279999983497]",56.186182300007204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
