audiofile,duration,noise,voice,words,callSign,colour,number,level,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax
audio/NV_DE_Neural2-F_Dr-ro-Vi_0.85p.wav,4.94,NV,Neural2-F,Dr-ro-Vi,Dr,ro,Vi,0.85p,DE_Neural2-F_Dr-ro-Vi.TextGrid,0.16712,4.20712,0.65712,1.20712,1.98712,2.24712,3.28712,3.76712
audio/NV_DE_Neural2-F_Dr-ro-Vi_0.9p.wav,4.94,NV,Neural2-F,Dr-ro-Vi,Dr,ro,Vi,0.9p,DE_Neural2-F_Dr-ro-Vi.TextGrid,0.16712,4.20712,0.65712,1.20712,1.98712,2.24712,3.28712,3.76712
audio/NV_DE_Neural2-F_Dr-ro-Vi_0.95p.wav,4.94,NV,Neural2-F,Dr-ro-Vi,Dr,ro,Vi,0.95p,DE_Neural2-F_Dr-ro-Vi.TextGrid,0.16712,4.20712,0.65712,1.20712,1.98712,2.24712,3.28712,3.76712
audio/NV_DE_Neural2-F_Dr-ro-Vi_1p.wav,4.94,NV,Neural2-F,Dr-ro-Vi,Dr,ro,Vi,1p,DE_Neural2-F_Dr-ro-Vi.TextGrid,0.16712,4.20712,0.65712,1.20712,1.98712,2.24712,3.28712,3.76712
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.2p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.2p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.4p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.4p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.6p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.6p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.75p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.75p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.8p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.8p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.85p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.85p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.9p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.9p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712
audio/NV_DE_Neural2-F_Dr-ro-Zw_0.95p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0.95p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712
audio/NV_DE_Neural2-F_Dr-ro-Zw_1p.wav,4.9019,NV,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,1p,DE_Neural2-F_Dr-ro-Zw.TextGrid,0.15712,4.17712,0.66712,1.19712,1.95712,2.16712,3.25712,3.74712
audio/NV_DE_Neural2-F_Dr-we-Dr_0.2p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.2p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712
audio/NV_DE_Neural2-F_Dr-we-Dr_0.4p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.4p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712
audio/NV_DE_Neural2-F_Dr-we-Dr_0.6p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.6p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712
audio/NV_DE_Neural2-F_Dr-we-Dr_0.75p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.75p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712
audio/NV_DE_Neural2-F_Dr-we-Dr_0.8p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.8p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712
audio/NV_DE_Neural2-F_Dr-we-Dr_0.85p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.85p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712
audio/NV_DE_Neural2-F_Dr-we-Dr_0.9p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.9p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712
audio/NV_DE_Neural2-F_Dr-we-Dr_0.95p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,0.95p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712
audio/NV_DE_Neural2-F_Dr-we-Dr_1p.wav,4.9166,NV,Neural2-F,Dr-we-Dr,Dr,we,Dr,1p,DE_Neural2-F_Dr-we-Dr.TextGrid,0.16712,4.20712,0.66712,1.21712,2.04712,2.25712,3.33712,3.81712
audio/NV_DE_Neural2-F_Dr-we-Ei_0.2p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.2p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Ei_0.4p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.4p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Ei_0.6p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.6p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Ei_0.75p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.75p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Ei_0.8p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.8p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Ei_0.85p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.85p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Ei_0.9p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.9p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Ei_0.95p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.95p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Ei_1p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,1p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Vi_0.2p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.2p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712
audio/NV_DE_Neural2-F_Dr-we-Vi_0.4p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.4p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712
audio/NV_DE_Neural2-F_Dr-we-Vi_0.6p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.6p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712
audio/NV_DE_Neural2-F_Dr-we-Vi_0.75p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.75p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712
audio/NV_DE_Neural2-F_Dr-we-Vi_0.8p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.8p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712
audio/NV_DE_Neural2-F_Dr-we-Vi_0.85p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.85p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712
audio/NV_DE_Neural2-F_Dr-we-Vi_0.9p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.9p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712
audio/NV_DE_Neural2-F_Dr-we-Vi_0.95p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.95p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712
audio/NV_DE_Neural2-F_Dr-we-Vi_1p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,1p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712
audio/NV_DE_Neural2-F_Dr-we-Zw_0.2p.wav,4.9699,NV,Neural2-F,Dr-we-Zw,Dr,we,Zw,0.2p,DE_Neural2-F_Dr-we-Zw.TextGrid,0.16712,4.24712,0.66712,1.20712,2.02712,2.24712,3.31712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Zw_0.4p.wav,4.9699,NV,Neural2-F,Dr-we-Zw,Dr,we,Zw,0.4p,DE_Neural2-F_Dr-we-Zw.TextGrid,0.16712,4.24712,0.66712,1.20712,2.02712,2.24712,3.31712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Zw_0.6p.wav,4.9699,NV,Neural2-F,Dr-we-Zw,Dr,we,Zw,0.6p,DE_Neural2-F_Dr-we-Zw.TextGrid,0.16712,4.24712,0.66712,1.20712,2.02712,2.24712,3.31712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Zw_0.75p.wav,4.9699,NV,Neural2-F,Dr-we-Zw,Dr,we,Zw,0.75p,DE_Neural2-F_Dr-we-Zw.TextGrid,0.16712,4.24712,0.66712,1.20712,2.02712,2.24712,3.31712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Zw_0.8p.wav,4.9699,NV,Neural2-F,Dr-we-Zw,Dr,we,Zw,0.8p,DE_Neural2-F_Dr-we-Zw.TextGrid,0.16712,4.24712,0.66712,1.20712,2.02712,2.24712,3.31712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Zw_0.85p.wav,4.9699,NV,Neural2-F,Dr-we-Zw,Dr,we,Zw,0.85p,DE_Neural2-F_Dr-we-Zw.TextGrid,0.16712,4.24712,0.66712,1.20712,2.02712,2.24712,3.31712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Zw_0.9p.wav,4.9699,NV,Neural2-F,Dr-we-Zw,Dr,we,Zw,0.9p,DE_Neural2-F_Dr-we-Zw.TextGrid,0.16712,4.24712,0.66712,1.20712,2.02712,2.24712,3.31712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Zw_0.95p.wav,4.9699,NV,Neural2-F,Dr-we-Zw,Dr,we,Zw,0.95p,DE_Neural2-F_Dr-we-Zw.TextGrid,0.16712,4.24712,0.66712,1.20712,2.02712,2.24712,3.31712,3.78712
audio/NV_DE_Neural2-F_Dr-we-Zw_1p.wav,4.9699,NV,Neural2-F,Dr-we-Zw,Dr,we,Zw,1p,DE_Neural2-F_Dr-we-Zw.TextGrid,0.16712,4.24712,0.66712,1.20712,2.02712,2.24712,3.31712,3.78712
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.2p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.2p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.4p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.4p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.6p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.6p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.75p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.75p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.8p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.8p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.85p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.85p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.9p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.9p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.95p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.95p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712
audio/NV_DE_Neural2-F_Kr-ge-Dr_1p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,1p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.2p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.2p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.4p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.4p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.6p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.6p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.75p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.75p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.8p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.8p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.85p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.85p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.9p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.9p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.95p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.95p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712
audio/NV_DE_Neural2-F_Kr-ge-Ei_1p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,1p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.2p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.2p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.4p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.4p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.6p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.6p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.75p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.75p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.8p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.8p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.85p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.85p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.9p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.9p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.95p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.95p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Vi_1p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,1p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.2p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.2p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.4p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.4p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.6p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.6p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.75p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.75p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.8p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.8p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.85p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.85p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.9p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.9p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.95p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.95p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712
audio/NV_DE_Neural2-F_Kr-ge-Zw_1p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,1p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.2p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.2p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.4p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.4p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.6p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.6p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.75p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.75p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.8p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.8p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.85p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.85p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.9p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.9p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.95p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.95p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712
audio/NV_DE_Neural2-F_Kr-gr-Dr_1p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,1p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712
audio/NV_DE_Neural2-F_Kr-gr-Ei_0.2p.wav,5.1928,NV,Neural2-F,Kr-gr-Ei,Kr,gr,Ei,0.2p,DE_Neural2-F_Kr-gr-Ei.TextGrid,0.16712,4.40712,0.67712,1.23712,2.05712,2.24712,3.34712,3.77712
audio/NV_DE_Neural2-F_Kr-gr-Ei_0.4p.wav,5.1928,NV,Neural2-F,Kr-gr-Ei,Kr,gr,Ei,0.4p,DE_Neural2-F_Kr-gr-Ei.TextGrid,0.16712,4.40712,0.67712,1.23712,2.05712,2.24712,3.34712,3.77712
audio/NV_DE_Neural2-F_Kr-gr-Ei_0.6p.wav,5.1928,NV,Neural2-F,Kr-gr-Ei,Kr,gr,Ei,0.6p,DE_Neural2-F_Kr-gr-Ei.TextGrid,0.16712,4.40712,0.67712,1.23712,2.05712,2.24712,3.34712,3.77712
