TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_5.started,text_5.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['8', 'return']","[0.14358209999045357, 0.369704599987017]",49.23935780001921,None,49.23935780001921,None,49.23935780001921,None,,,,,,,,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['9', 'return']","[0.14380409999284893, 0.29945439999573864]",49.657272400014335,None,49.657272400014335,None,49.657272400014335,None,,,,,,,,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.000865300011355,None,None,None,None,None,None,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,53.000595300021814,None,0.0059520400245673954,None,0.4876208400237374,None,0.9759710400248878,None,55.09186400001636,56.10026150001795,"['7', 'return']","[1.0865707999910228, 1.2875788999954239]",56.554409800010035,None,56.554409800010035,None,56.554409800010035,57.56721460001427,,,,,,,,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['9', 'return']","[0.8668737999978475, 1.0267779999994673]",57.879136300005484,None,57.879136300005484,None,57.879136300005484,58.88400930000353,,,,,,,,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['2', 'return']","[0.8106412999914028, 0.9548897999920882]",58.955128200002946,None,58.955128200002946,None,58.955128200002946,None,,,,,,,,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.95004070000141,None,None,None,None,None,None,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,62.950044900004286,None,0.005943640018813312,None,0.48128964003990404,None,0.9478922400157899,None,65.01489780002157,66.01651520002633,"['1', 'return']","[1.4953418000077363, 1.7782950999971945]",66.46274960000301,None,66.46274960000301,None,66.46274960000301,67.46670960000483,,,,,,,,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['2', 'return']","[0.19927730000927113, 0.5151686000172049]",68.28669190002256,None,68.28669190002256,None,68.28669190002256,None,,,,,,,,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['9', 'return']","[0.46571099999709986, 0.6161334999778774]",68.85237250002683,None,68.85237250002683,None,68.85237250002683,None,,,,,,,,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.51689580001403,None,None,None,None,None,None,1,001,2021_Nov_15_1049,eeg_contingent_digits,2021.2.3,60.09684004734183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.51658350002253,None,0.0075055399793200195,None,0.48176463998970576,None,0.948567439976614,None,74.61473200001637,75.61585840000771,,,,,,,,,,,,,,,,,,,,,,
