TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,NV_trial,Triggered_trial,Jitter_trial,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,response_nextblock_ME.rt,text_break.started,text_break.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,35.75480400000379,None,0.013509800002793781,None,37.84198790000664,None,"['0', 'return']","[0.016647199998260476, 0.29083519999403507]",38.86499530000583,None,38.86499530000583,None,38.86499530000583,None,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,39.252540900000895,None,0.015006599998741876,None,41.362305800001195,None,"['4', 'return']","[0.5539969000019482, 0.8515974999972968]",42.37988540000515,None,42.37988540000515,None,42.37988540000515,None,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,43.33564440000191,None,0.010860700000193901,None,45.463128600000346,None,"['2', 'return']","[0.4251233000031789, 0.7837654999966617]",46.477170600002864,None,46.477170600002864,None,46.477170600002864,None,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,47.38161609999952,None,0.0023676400014664978,None,49.48238280000078,None,"['3', 'return']","[0.37046420000115177, 0.712951499997871]",50.495206500003405,None,50.495206500003405,None,50.495206500003405,None,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.95213770000555,None,return,51.95213770000555,None,4.81668609999906,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.81515480000235,None,,,,,,,
