audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,RAND_formula
audio/NV_DE_Neural2-D_Ad-gr-Zw_1p.wav,5.6024,NV,Neural2-D,Ad-gr-Zw,Ad,gr,Zw,1p,DE_Neural2-D_Ad-gr-Zw.TextGrid,0.17712,4.88712,0.78712,1.33712,2.52712,2.77712,3.99712,4.45712,0.266579421
audio/NV_DE_Neural2-F_Dr-ge-Vi_0.6p.wav,4.9594,NV,Neural2-F,Dr-ge-Vi,Dr,ge,Vi,0.6p,DE_Neural2-F_Dr-ge-Vi.TextGrid,0.15712,4.21712,0.64712,1.19712,1.99712,2.23712,3.27712,3.75712,0.266770796
audio/NV_DE_Neural2-D_Dr-gr-Vi_1p.wav,5.4555,NV,Neural2-D,Dr-gr-Vi,Dr,gr,Vi,1p,DE_Neural2-D_Dr-gr-Vi.TextGrid,0.16712,4.73712,0.80712,1.31712,2.29712,2.66712,3.87712,4.35712,0.266901955
audio/NV_DE_Neural2-F_Dr-ro-Dr_1p.wav,4.8729,NV,Neural2-F,Dr-ro-Dr,Dr,ro,Dr,1p,DE_Neural2-F_Dr-ro-Dr.TextGrid,0.16712,4.12712,0.66712,1.20712,2.04712,2.24712,3.28712,3.76712,0.267119612
audio/NV_DE_Neural2-D_Dr-we-Vi_0.85p.wav,5.3208,NV,Neural2-D,Dr-we-Vi,Dr,we,Vi,0.85p,DE_Neural2-D_Dr-we-Vi.TextGrid,0.17712,4.58712,0.81712,1.28712,2.34712,2.60712,3.76712,4.22712,0.267210276
audio/NV_DE_Neural2-F_Dr-we-Vi_1p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,1p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712,0.267445385
audio/NV_DE_Neural2-D_Kr-ro-Zw_1p.wav,5.3887,NV,Neural2-D,Kr-ro-Zw,Kr,ro,Zw,1p,DE_Neural2-D_Kr-ro-Zw.TextGrid,0.16712,4.63712,0.78712,1.30712,2.33712,2.63712,3.79712,4.24712,0.267825813
audio/NV_DE_Neural2-D_Ti-gr-Dr_0.6p.wav,5.4702,NV,Neural2-D,Ti-gr-Dr,Ti,gr,Dr,0.6p,DE_Neural2-D_Ti-gr-Dr.TextGrid,0.17712,4.72712,0.86712,1.34712,2.45712,2.50712,3.80712,3.95712,0.268023802
audio/NV_DE_Neural2-F_Dr-ro-Ei_0.95p.wav,5.0857,NV,Neural2-F,Dr-ro-Ei,Dr,ro,Ei,0.95p,DE_Neural2-F_Dr-ro-Ei.TextGrid,0.16712,4.30712,0.66712,1.19712,1.94712,2.16712,3.24712,3.72712,0.268634083
audio/NV_DE_Neural2-F_Ti-ro-Ei_0.2p.wav,5.0619,NV,Neural2-F,Ti-ro-Ei,Ti,ro,Ei,0.2p,DE_Neural2-F_Ti-ro-Ei.TextGrid,0.15712,4.28712,0.67712,1.20712,2.03712,2.18712,3.26712,3.74712,0.268723892
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.95p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.95p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712,0.268859029
audio/NV_DE_Neural2-D_Dr-ro-Zw_0.4p.wav,5.3439,NV,Neural2-D,Dr-ro-Zw,Dr,ro,Zw,0.4p,DE_Neural2-D_Dr-ro-Zw.TextGrid,0.17712,4.60712,0.80712,1.27712,2.27712,2.61712,3.76712,4.24712,0.268897889
audio/NV_DE_Neural2-F_Ad-we-Vi_0.9p.wav,5.0022,NV,Neural2-F,Ad-we-Vi,Ad,we,Vi,0.9p,DE_Neural2-F_Ad-we-Vi.TextGrid,0.17712,4.26712,0.67712,1.25712,2.04712,2.24712,3.35712,3.81712,0.26901013
audio/NV_DE_Neural2-F_Ad-ge-Vi_0.2p.wav,4.9866,NV,Neural2-F,Ad-ge-Vi,Ad,ge,Vi,0.2p,DE_Neural2-F_Ad-ge-Vi.TextGrid,0.17712,4.24712,0.66712,1.26712,2.06712,2.25712,3.34712,3.80712,0.269480262
audio/NV_DE_Neural2-D_Ad-ge-Zw_1p.wav,5.4928,NV,Neural2-D,Ad-ge-Zw,Ad,ge,Zw,1p,DE_Neural2-D_Ad-ge-Zw.TextGrid,0.16712,4.73712,0.76712,1.34712,2.33712,2.72712,3.88712,4.33712,0.271101081
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.2p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.2p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712,0.272960231
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.2p.wav,4.8722,NV,Neural2-F,Kr-gr-Dr,Kr,gr,Dr,0.2p,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.14712,0.682109,1.25712,2.02712,2.22712,3.32712,3.78712,0.273379129
audio/NV_DE_Neural2-D_Kr-gr-Dr_1p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,1p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712,0.274590921
audio/NV_DE_Neural2-D_Dr-ro-Zw_0.75p.wav,5.3439,NV,Neural2-D,Dr-ro-Zw,Dr,ro,Zw,0.75p,DE_Neural2-D_Dr-ro-Zw.TextGrid,0.17712,4.60712,0.80712,1.27712,2.27712,2.61712,3.76712,4.24712,0.274903048
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.85p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.85p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712,0.275126816
audio/NV_DE_Neural2-D_Ti-ge-Vi_0.6p.wav,5.4912,NV,Neural2-D,Ti-ge-Vi,Ti,ge,Vi,0.6p,DE_Neural2-D_Ti-ge-Vi.TextGrid,0.17712,4.70712,0.83712,1.33712,2.34712,2.67712,3.85712,4.32712,0.276211474
audio/NV_DE_Neural2-D_Ad-gr-Ei_0.2p.wav,5.7556,NV,Neural2-D,Ad-gr-Ei,Ad,gr,Ei,0.2p,DE_Neural2-D_Ad-gr-Ei.TextGrid,0.17712,4.99712,0.78712,1.37712,2.47712,2.81712,4.01712,4.50712,0.27658889
audio/NV_DE_Neural2-F_Dr-ro-Ei_0.4p.wav,5.0857,NV,Neural2-F,Dr-ro-Ei,Dr,ro,Ei,0.4p,DE_Neural2-F_Dr-ro-Ei.TextGrid,0.16712,4.30712,0.66712,1.19712,1.94712,2.16712,3.24712,3.72712,0.277761419
audio/NV_DE_Neural2-D_Dr-gr-Zw_0.95p.wav,5.4445,NV,Neural2-D,Dr-gr-Zw,Dr,gr,Zw,0.95p,DE_Neural2-D_Dr-gr-Zw.TextGrid,0.16712,4.68712,0.79712,1.29712,2.28712,2.63712,3.84712,4.29712,0.279282743
audio/NV_DE_Neural2-F_Kr-we-Vi_0.9p.wav,5.0222,NV,Neural2-F,Kr-we-Vi,Kr,we,Vi,0.9p,DE_Neural2-F_Kr-we-Vi.TextGrid,0.17712,4.29712,0.692109,1.25712,2.00712,2.27712,3.36712,3.83712,0.279966756
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.2p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.2p,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.20712,0.68712,1.23712,2.07712,2.28712,3.34712,3.81712,0.279977681
audio/NV_DE_Neural2-D_Kr-ge-Zw_0.95p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,0.95p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712,0.280306423
audio/NV_DE_Neural2-D_Ad-we-Zw_0.85p.wav,5.5198,NV,Neural2-D,Ad-we-Zw,Ad,we,Zw,0.85p,DE_Neural2-D_Ad-we-Zw.TextGrid,0.17712,4.77712,0.77712,1.36712,2.38712,2.73712,3.92712,4.36712,0.281125511
audio/NV_DE_Neural2-D_Dr-ge-Zw_0.75p.wav,5.3371,NV,Neural2-D,Dr-ge-Zw,Dr,ge,Zw,0.75p,DE_Neural2-D_Dr-ge-Zw.TextGrid,0.16712,4.59712,0.80712,1.26712,2.18712,2.56712,3.73712,4.17712,0.282672537
audio/NV_DE_Neural2-D_Ad-we-Ei_0.6p.wav,5.6307,NV,Neural2-D,Ad-we-Ei,Ad,we,Ei,0.6p,DE_Neural2-D_Ad-we-Ei.TextGrid,0.16712,4.86712,0.76712,1.33712,2.49712,2.75712,3.90712,4.40712,0.28335822
audio/NV_DE_Neural2-F_Ti-ge-Ei_0.2p.wav,5.0991,NV,Neural2-F,Ti-ge-Ei,Ti,ge,Ei,0.2p,DE_Neural2-F_Ti-ge-Ei.TextGrid,0.16712,4.33712,0.69712,1.21712,2.05712,2.25712,3.30712,3.72712,0.283594289
audio/NV_DE_Neural2-F_Ad-gr-Ei_0.9p.wav,5.2153,NV,Neural2-F,Ad-gr-Ei,Ad,gr,Ei,0.9p,DE_Neural2-F_Ad-gr-Ei.TextGrid,0.17712,4.47712,0.68712,1.24712,2.04712,2.25712,3.37712,3.79712,0.284062958
audio/NV_DE_Neural2-F_Dr-gr-Zw_0.4p.wav,4.9693,NV,Neural2-F,Dr-gr-Zw,Dr,gr,Zw,0.4p,DE_Neural2-F_Dr-gr-Zw.TextGrid,0.16712,4.22712,0.66712,1.21712,2.03712,2.21712,3.30712,3.78712,0.285491575
audio/NV_DE_Neural2-F_Ad-ro-Vi_0.8p.wav,4.9648,NV,Neural2-F,Ad-ro-Vi,Ad,ro,Vi,0.8p,DE_Neural2-F_Ad-ro-Vi.TextGrid,0.17712,4.21712,0.68712,1.24712,2.04712,2.23712,3.31712,3.77712,0.286875977
audio/NV_DE_Neural2-F_Kr-we-Vi_0.8p.wav,5.0222,NV,Neural2-F,Kr-we-Vi,Kr,we,Vi,0.8p,DE_Neural2-F_Kr-we-Vi.TextGrid,0.17712,4.29712,0.692109,1.25712,2.00712,2.27712,3.36712,3.83712,0.287006952
audio/NV_DE_Neural2-F_Ti-gr-Vi_0.6p.wav,4.9453,NV,Neural2-F,Ti-gr-Vi,Ti,gr,Vi,0.6p,DE_Neural2-F_Ti-gr-Vi.TextGrid,0.15712,4.21712,0.74712,1.17712,1.97712,2.22712,3.31712,3.75712,0.287188829
audio/NV_DE_Neural2-F_Ti-ge-Zw_0.95p.wav,4.9601,NV,Neural2-F,Ti-ge-Zw,Ti,ge,Zw,0.95p,DE_Neural2-F_Ti-ge-Zw.TextGrid,0.17712,4.23712,0.78712,1.19712,1.99712,2.25712,3.31712,3.76712,0.288137482
audio/NV_DE_Neural2-F_Ti-we-Dr_0.8p.wav,4.9342,NV,Neural2-F,Ti-we-Dr,Ti,we,Dr,0.8p,DE_Neural2-F_Ti-we-Dr.TextGrid,0.15712,4.19712,0.76712,1.19712,1.99712,2.29712,3.36712,3.82712,0.288380851
audio/NV_DE_Neural2-D_Ad-ge-Dr_0.95p.wav,5.4325,NV,Neural2-D,Ad-ge-Dr,Ad,ge,Dr,0.95p,DE_Neural2-D_Ad-ge-Dr.TextGrid,0.16712,4.69712,0.76712,1.34712,2.49712,2.76712,3.92712,4.36712,0.289938931
audio/NV_DE_Neural2-D_Ad-ge-Ei_0.85p.wav,5.6324,NV,Neural2-D,Ad-ge-Ei,Ad,ge,Ei,0.85p,DE_Neural2-D_Ad-ge-Ei.TextGrid,0.17712,4.87712,0.76712,1.35712,2.38712,2.72712,3.91712,4.40712,0.291216993
audio/NV_DE_Neural2-D_Dr-ge-Vi_0.8p.wav,5.3771,NV,Neural2-D,Dr-ge-Vi,Dr,ge,Vi,0.8p,DE_Neural2-D_Dr-ge-Vi.TextGrid,0.16712,4.62712,0.81712,1.29712,2.35712,2.61712,3.78712,4.25712,0.292288525
audio/NV_DE_Neural2-F_Kr-we-Ei_0.9p.wav,5.172,NV,Neural2-F,Kr-we-Ei,Kr,we,Ei,0.9p,DE_Neural2-F_Kr-we-Ei.TextGrid,0.16712,4.43712,0.682109,1.23712,2.04712,2.23712,3.34712,3.77712,0.292976656
audio/NV_DE_Neural2-D_Ti-gr-Zw_0.2p.wav,5.4849,NV,Neural2-D,Ti-gr-Zw,Ti,gr,Zw,0.2p,DE_Neural2-D_Ti-gr-Zw.TextGrid,0.16712,4.76712,0.83712,1.33712,2.49712,2.73712,3.90712,4.37712,0.294292231
audio/NV_DE_Neural2-D_Dr-ge-Dr_0.9p.wav,5.2636,NV,Neural2-D,Dr-ge-Dr,Dr,ge,Dr,0.9p,DE_Neural2-D_Dr-ge-Dr.TextGrid,0.16712,4.53712,0.80712,1.29712,2.352109,2.60712,3.74712,4.19712,0.297804967
audio/NV_DE_Neural2-F_Kr-ro-Ei_0.9p.wav,5.1152,NV,Neural2-F,Kr-ro-Ei,Kr,ro,Ei,0.9p,DE_Neural2-F_Kr-ro-Ei.TextGrid,0.16712,4.32712,0.69712,1.24712,2.04712,2.25712,3.28712,3.71712,0.299438063
audio/NV_DE_Neural2-F_Dr-ge-Zw_0.75p.wav,4.967,NV,Neural2-F,Dr-ge-Zw,Dr,ge,Zw,0.75p,DE_Neural2-F_Dr-ge-Zw.TextGrid,0.16712,4.20712,0.67712,1.17712,2.05712,2.25712,3.30712,3.76712,0.300534284
audio/NV_DE_Neural2-D_Ti-ge-Ei_0.95p.wav,5.5296,NV,Neural2-D,Ti-ge-Ei,Ti,ge,Ei,0.95p,DE_Neural2-D_Ti-ge-Ei.TextGrid,0.17712,4.81712,0.84712,1.34712,2.39712,2.67712,3.82712,4.32712,0.300802692
audio/NV_DE_Neural2-F_Kr-ro-Dr_0.4p.wav,4.8714,NV,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,0.4p,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.14712,0.67712,1.22712,1.96712,2.23712,3.29712,3.77712,0.302167397
audio/NV_DE_Neural2-F_Kr-ro-Dr_0.8p.wav,4.8714,NV,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,0.8p,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.14712,0.67712,1.22712,1.96712,2.23712,3.29712,3.77712,0.302873143
audio/NV_DE_Neural2-F_Ti-gr-Zw_0.9p.wav,4.9512,NV,Neural2-F,Ti-gr-Zw,Ti,gr,Zw,0.9p,DE_Neural2-F_Ti-gr-Zw.TextGrid,0.15712,4.21712,0.76712,1.19712,2.03712,2.21712,3.30712,3.77712,0.303346594
audio/NV_DE_Neural2-D_Dr-ro-Vi_0.85p.wav,5.3759,NV,Neural2-D,Dr-ro-Vi,Dr,ro,Vi,0.85p,DE_Neural2-D_Dr-ro-Vi.TextGrid,0.17712,4.61712,0.81712,1.27712,2.33712,2.64712,3.78712,4.25712,0.30392306
audio/NV_DE_Neural2-D_Dr-ro-Dr_0.6p.wav,5.2813,NV,Neural2-D,Dr-ro-Dr,Dr,ro,Dr,0.6p,DE_Neural2-D_Dr-ro-Dr.TextGrid,0.16712,4.56712,0.79712,1.26712,2.29712,2.63712,3.78712,4.22712,0.304419031
audio/NV_DE_Neural2-F_Dr-we-Vi_0.95p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.95p,DE_Neural2-F_Dr-we-Vi.TextGrid,0.16712,4.29712,0.66712,1.21712,2.06712,2.26712,3.38712,3.85712,0.304767837
audio/NV_DE_Neural2-D_Ti-ge-Zw_0.95p.wav,5.4068,NV,Neural2-D,Ti-ge-Zw,Ti,ge,Zw,0.95p,DE_Neural2-D_Ti-ge-Zw.TextGrid,0.16712,4.66712,0.83712,1.33712,2.29712,2.64712,3.80712,4.25712,0.306242944
audio/NV_DE_Neural2-F_Kr-ge-Ei_0.6p.wav,5.1524,NV,Neural2-F,Kr-ge-Ei,Kr,ge,Ei,0.6p,DE_Neural2-F_Kr-ge-Ei.TextGrid,0.16712,4.38712,0.68712,1.23712,1.98712,2.25712,3.31712,3.74712,0.306331324
audio/NV_DE_Neural2-F_Dr-we-Ei_0.85p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.85p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712,0.306368203
audio/NV_DE_Neural2-D_Dr-ro-Zw_0.85p.wav,5.3439,NV,Neural2-D,Dr-ro-Zw,Dr,ro,Zw,0.85p,DE_Neural2-D_Dr-ro-Zw.TextGrid,0.17712,4.60712,0.80712,1.27712,2.27712,2.61712,3.76712,4.24712,0.307571582
audio/NV_DE_Neural2-F_Ad-ro-Vi_0.9p.wav,4.9648,NV,Neural2-F,Ad-ro-Vi,Ad,ro,Vi,0.9p,DE_Neural2-F_Ad-ro-Vi.TextGrid,0.17712,4.21712,0.68712,1.24712,2.04712,2.23712,3.31712,3.77712,0.307775112
audio/NV_DE_Neural2-F_Ti-ge-Ei_0.75p.wav,5.0991,NV,Neural2-F,Ti-ge-Ei,Ti,ge,Ei,0.75p,DE_Neural2-F_Ti-ge-Ei.TextGrid,0.16712,4.33712,0.69712,1.21712,2.05712,2.25712,3.30712,3.72712,0.307907514
audio/NV_DE_Neural2-F_Dr-ro-Vi_0.6p.wav,4.94,NV,Neural2-F,Dr-ro-Vi,Dr,ro,Vi,0.6p,DE_Neural2-F_Dr-ro-Vi.TextGrid,0.16712,4.20712,0.65712,1.20712,1.98712,2.24712,3.28712,3.76712,0.308014111
audio/NV_DE_Neural2-F_Ti-ge-Vi_0.4p.wav,5.0115,NV,Neural2-F,Ti-ge-Vi,Ti,ge,Vi,0.4p,DE_Neural2-F_Ti-ge-Vi.TextGrid,0.15712,4.25712,0.77712,1.19712,2.00712,2.27712,3.35712,3.83712,0.308922563
audio/NV_DE_Neural2-F_Ti-we-Dr_0.2p.wav,4.9342,NV,Neural2-F,Ti-we-Dr,Ti,we,Dr,0.2p,DE_Neural2-F_Ti-we-Dr.TextGrid,0.15712,4.19712,0.76712,1.19712,1.99712,2.29712,3.36712,3.82712,0.309195957
audio/NV_DE_Neural2-D_Dr-we-Vi_0.2p.wav,5.3208,NV,Neural2-D,Dr-we-Vi,Dr,we,Vi,0.2p,DE_Neural2-D_Dr-we-Vi.TextGrid,0.17712,4.58712,0.81712,1.28712,2.34712,2.60712,3.76712,4.22712,0.309494149
audio/NV_DE_Neural2-F_Ti-ro-Zw_0.6p.wav,4.9,NV,Neural2-F,Ti-ro-Zw,Ti,ro,Zw,0.6p,DE_Neural2-F_Ti-ro-Zw.TextGrid,0.17712,4.16712,0.67712,1.19712,2.03712,2.23712,3.27712,3.76712,0.309501587
audio/NV_DE_Neural2-F_Ti-ro-Dr_0.95p.wav,4.843,NV,Neural2-F,Ti-ro-Dr,Ti,ro,Dr,0.95p,DE_Neural2-F_Ti-ro-Dr.TextGrid,0.17712,4.10712,0.67712,1.18712,1.96712,2.22712,3.28712,3.74712,0.309793323
audio/NV_DE_Neural2-D_Ti-gr-Zw_0.6p.wav,5.4849,NV,Neural2-D,Ti-gr-Zw,Ti,gr,Zw,0.6p,DE_Neural2-D_Ti-gr-Zw.TextGrid,0.16712,4.76712,0.83712,1.33712,2.49712,2.73712,3.90712,4.37712,0.310420908
audio/NV_DE_Neural2-F_Ad-gr-Vi_0.2p.wav,4.9836,NV,Neural2-F,Ad-gr-Vi,Ad,gr,Vi,0.2p,DE_Neural2-F_Ad-gr-Vi.TextGrid,0.16712,4.24712,0.67712,1.22712,2.02712,2.22712,3.34712,3.80712,0.310616326
audio/NV_DE_Neural2-F_Dr-ge-Ei_1p.wav,5.1509,NV,Neural2-F,Dr-ge-Ei,Dr,ge,Ei,1p,DE_Neural2-F_Dr-ge-Ei.TextGrid,0.17712,4.35712,0.68712,1.22712,2.06712,2.25712,3.29712,3.72712,0.310753131
audio/NV_DE_Neural2-F_Kr-gr-Ei_0.6p.wav,5.1928,NV,Neural2-F,Kr-gr-Ei,Kr,gr,Ei,0.6p,DE_Neural2-F_Kr-gr-Ei.TextGrid,0.16712,4.40712,0.67712,1.23712,2.05712,2.24712,3.34712,3.77712,0.31105534
audio/NV_DE_Neural2-D_Dr-we-Dr_0.6p.wav,5.2596,NV,Neural2-D,Dr-we-Dr,Dr,we,Dr,0.6p,DE_Neural2-D_Dr-we-Dr.TextGrid,0.16712,4.54712,0.79712,1.26712,2.33712,2.59712,3.75712,4.20712,0.31113402
audio/NV_DE_Neural2-F_Kr-ge-Zw_1p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,1p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712,0.311668124
audio/NV_DE_Neural2-F_Dr-ge-Vi_0.75p.wav,4.9594,NV,Neural2-F,Dr-ge-Vi,Dr,ge,Vi,0.75p,DE_Neural2-F_Dr-ge-Vi.TextGrid,0.15712,4.21712,0.64712,1.19712,1.99712,2.23712,3.27712,3.75712,0.311765248
audio/NV_DE_Neural2-F_Ti-gr-Dr_0.9p.wav,4.8481,NV,Neural2-F,Ti-gr-Dr,Ti,gr,Dr,0.9p,DE_Neural2-F_Ti-gr-Dr.TextGrid,0.16712,4.13712,0.67712,1.18712,1.95712,2.20712,3.28712,3.74712,0.312547237
audio/NV_DE_Neural2-D_Dr-gr-Vi_0.4p.wav,5.4555,NV,Neural2-D,Dr-gr-Vi,Dr,gr,Vi,0.4p,DE_Neural2-D_Dr-gr-Vi.TextGrid,0.16712,4.73712,0.80712,1.31712,2.29712,2.66712,3.87712,4.35712,0.312717352
audio/NV_DE_Neural2-D_Ti-we-Ei_0.6p.wav,5.5762,NV,Neural2-D,Ti-we-Ei,Ti,we,Ei,0.6p,DE_Neural2-D_Ti-we-Ei.TextGrid,0.16712,4.83712,0.82712,1.33712,2.30712,2.67712,3.86712,4.35712,0.313921631
audio/NV_DE_Neural2-D_Kr-ge-Ei_0.75p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,0.75p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712,0.314143134
audio/NV_DE_Neural2-F_Ad-ro-Zw_0.75p.wav,4.932,NV,Neural2-F,Ad-ro-Zw,Ad,ro,Zw,0.75p,DE_Neural2-F_Ad-ro-Zw.TextGrid,0.15712,4.20712,0.68712,1.26712,2.03712,2.24712,3.28712,3.74712,0.317165334
audio/NV_DE_Neural2-F_Dr-we-Ei_0.8p.wav,5.146,NV,Neural2-F,Dr-we-Ei,Dr,we,Ei,0.8p,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.34712,0.67712,1.21712,2.00712,2.20712,3.30712,3.78712,0.317271255
audio/NV_DE_Neural2-F_Ad-ge-Vi_0.85p.wav,4.9866,NV,Neural2-F,Ad-ge-Vi,Ad,ge,Vi,0.85p,DE_Neural2-F_Ad-ge-Vi.TextGrid,0.17712,4.24712,0.66712,1.26712,2.06712,2.25712,3.34712,3.80712,0.318127022
audio/NV_DE_Neural2-F_Dr-gr-Vi_0.95p.wav,4.9925,NV,Neural2-F,Dr-gr-Vi,Dr,gr,Vi,0.95p,DE_Neural2-F_Dr-gr-Vi.TextGrid,0.16712,4.25712,0.65712,1.20712,2.03712,2.22712,3.31712,3.79712,0.320414823
audio/NV_DE_Neural2-F_Ti-we-Dr_0.95p.wav,4.9342,NV,Neural2-F,Ti-we-Dr,Ti,we,Dr,0.95p,DE_Neural2-F_Ti-we-Dr.TextGrid,0.15712,4.19712,0.76712,1.19712,1.99712,2.29712,3.36712,3.82712,0.320523121
audio/NV_DE_Neural2-F_Ad-ge-Zw_0.95p.wav,4.9664,NV,Neural2-F,Ad-ge-Zw,Ad,ge,Zw,0.95p,DE_Neural2-F_Ad-ge-Zw.TextGrid,0.16712,4.24712,0.67712,1.25712,1.99712,2.25712,3.31712,3.79712,0.320802675
audio/NV_DE_Neural2-F_Ti-ge-Vi_0.8p.wav,5.0115,NV,Neural2-F,Ti-ge-Vi,Ti,ge,Vi,0.8p,DE_Neural2-F_Ti-ge-Vi.TextGrid,0.15712,4.25712,0.77712,1.19712,2.00712,2.27712,3.35712,3.83712,0.321374014
audio/NV_DE_Neural2-D_Ti-gr-Ei_0.2p.wav,5.6496,NV,Neural2-D,Ti-gr-Ei,Ti,gr,Ei,0.2p,DE_Neural2-D_Ti-gr-Ei.TextGrid,0.16712,4.90712,0.83712,1.34712,2.37712,2.75712,3.94712,4.42712,0.322532541
audio/NV_DE_Neural2-F_Dr-ro-Dr_0.8p.wav,4.8729,NV,Neural2-F,Dr-ro-Dr,Dr,ro,Dr,0.8p,DE_Neural2-F_Dr-ro-Dr.TextGrid,0.16712,4.12712,0.66712,1.20712,2.04712,2.24712,3.28712,3.76712,0.322754482
audio/NV_DE_Neural2-D_Ad-we-Vi_0.75p.wav,5.5026,NV,Neural2-D,Ad-we-Vi,Ad,we,Vi,0.75p,DE_Neural2-D_Ad-we-Vi.TextGrid,0.17712,4.75712,0.78712,1.36712,2.41712,2.76712,3.93712,4.40712,0.322805437
audio/NV_DE_Neural2-D_Ad-ge-Ei_0.2p.wav,5.6324,NV,Neural2-D,Ad-ge-Ei,Ad,ge,Ei,0.2p,DE_Neural2-D_Ad-ge-Ei.TextGrid,0.17712,4.87712,0.76712,1.35712,2.38712,2.72712,3.91712,4.40712,0.323237439
audio/NV_DE_Neural2-D_Dr-gr-Ei_0.9p.wav,5.5639,NV,Neural2-D,Dr-gr-Ei,Dr,gr,Ei,0.9p,DE_Neural2-D_Dr-gr-Ei.TextGrid,0.16712,4.82712,0.79712,1.26712,2.32712,2.61712,3.84712,4.34712,0.323257985
audio/NV_DE_Neural2-F_Ti-ge-Vi_0.85p.wav,5.0115,NV,Neural2-F,Ti-ge-Vi,Ti,ge,Vi,0.85p,DE_Neural2-F_Ti-ge-Vi.TextGrid,0.15712,4.25712,0.77712,1.19712,2.00712,2.27712,3.35712,3.83712,0.323603918
audio/NV_DE_Neural2-F_Dr-ge-Zw_0.2p.wav,4.967,NV,Neural2-F,Dr-ge-Zw,Dr,ge,Zw,0.2p,DE_Neural2-F_Dr-ge-Zw.TextGrid,0.16712,4.20712,0.67712,1.17712,2.05712,2.25712,3.30712,3.76712,0.324087838
audio/NV_DE_Neural2-F_Ad-ro-Vi_0.75p.wav,4.9648,NV,Neural2-F,Ad-ro-Vi,Ad,ro,Vi,0.75p,DE_Neural2-F_Ad-ro-Vi.TextGrid,0.17712,4.21712,0.68712,1.24712,2.04712,2.23712,3.31712,3.77712,0.325950618
audio/NV_DE_Neural2-F_Kr-ge-Zw_0.2p.wav,4.9812,NV,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,0.2p,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.27712,0.682109,1.22712,1.97712,2.24712,3.32712,3.82712,0.326567849
audio/NV_DE_Neural2-D_Ti-we-Dr_0.4p.wav,5.3747,NV,Neural2-D,Ti-we-Dr,Ti,we,Dr,0.4p,DE_Neural2-D_Ti-we-Dr.TextGrid,0.16712,4.63712,0.84712,1.34712,2.35712,2.64712,3.83712,4.31712,0.32660627
