TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,NV_trial,Triggered_trial,Jitter_trial,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_5.started,text_5.stopped,text_8.started,text_8.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,response_nextblock_ME.rt,text_break.started,text_break.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1', 'return']","[0.3268165999907069, 0.43651369999861345]",34.53023500001291,None,34.53023500001291,None,34.53023500001291,None,,,,,,,,,,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.0888658000039868, 0.183894700021483]",35.01314699999057,None,35.01314699999057,None,35.01314699999057,None,,,,,,,,,,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.24745550000807,None,35.24745550000807,None,None,None,None,None,None,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,37.25894169998355,None,0.004829099983908236,None,0.47172169998520985,None,0.9717997999978252,None,39.33226290001767,40.34177439997438,"['4', 'return']","[0.6621692000189796, 1.2873237000312656]",40.79468990000896,None,40.79468990000896,None,40.79468990000896,41.80861529998947,,,,,,,,,,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['4', 'return']","[0.1606131000444293, 0.3857525000348687]",42.13038919999963,None,42.13038919999963,None,42.13038919999963,None,,,,,,,,,,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['4', 'return']","[0.17405529995448887, 0.3538993999827653]",42.56318370002555,None,42.56318370002555,None,42.56318370002555,None,,,,,,,,,,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.96435119997477,None,42.96435119997477,None,None,None,None,None,None,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,44.97503590001725,None,0.005229300062637776,None,0.4798481000470929,None,0.9631663000327535,None,47.07318429998122,48.074589500029106,"['4', 'return']","[0.42075829999521375, 0.5612496000248939]",48.52484620001633,None,48.52484620001633,None,48.52484620001633,None,,,,,,,,,,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['4', 'return']","[0.2242594999843277, 0.3633601000183262]",49.12785240000812,None,49.12785240000812,None,49.12785240000812,None,,,,,,,,,,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['4', 'return']","[0.19336179998936132, 0.3195527999778278]",49.52777009998681,None,49.52777009998681,None,49.52777009998681,None,,,,,,,,,,,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.89971590001369,None,49.89971590001369,None,51.960654700000305,None,return,51.960654700000305,None,3.1505356000270694,,,1,001,2021_Nov_15_1642,eeg_contingent_digits,2021.2.3,60.00052799469688,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.143259199976455,None,,,,,,,
