TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,NV_trial,Triggered_trial,Jitter_trial,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,response_nextblock_ME.rt,text_break.started,text_break.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.0,4.0,1.0,0.0,33.0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,0.0017982000008487375,None,['return'],[0.11747170000126061],37.66215089999969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
5.0,4.0,1.0,0.0,33.0,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
6.0,9.0,2.0,6.0,13.0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,0.0019158000013703713,None,['return'],[0.15195219999986875],38.32774620000055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
6.0,9.0,2.0,6.0,13.0,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
7.0,2.0,3.0,0.0,10.0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,0.001533299999209703,None,['return'],[0.11341119999997318],39.04607439999927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
7.0,2.0,3.0,0.0,10.0,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,0.0019250999994255835,None,['return'],[0.2596178999992844],39.71121350000067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,0.001777500001480803,None,['return'],[0.34154080000007525],40.51404670000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.893869300000006,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,41.838993199999095,None,43.3855308000002,None,0.0009108000012929551,None,44.73576409999987,None,"['1', 'return']","[1.4616356000005908, 1.609280900000158]",45.73819989999902,None,45.73819989999902,None,45.73819989999902,46.73763490000056,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,47.444031999999424,None,0.0009956000012607547,None,49.53595959999984,None,"['0', 'return']","[0.3113965000011376, 0.4465869000014209]",50.53803300000072,None,50.53803300000072,None,50.53803300000072,None,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,51.07716679999976,None,0.005183600002055755,None,53.17904400000043,None,"['5', 'return']","[1.0238686000011512, 1.1296729000005143]",54.18783710000025,None,54.18783710000025,None,54.18783710000025,55.187712299999475,,,,,,,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.466850999999224,None,return,55.466850999999224,None,2.7220299000000523,,,1,001,2021_Nov_17_1320,eeg_contingent_digits,2021.2.3,59.96688628500389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.21052029999919,None,,,,,,,
