videoFile;condition;video;speaker;callSign;colour;number;seq;id;block;exp.thisRepN;exp.thisTrialN;exp.thisN;exp.thisIndex;training.thisRepN;training.thisTrialN;training.thisN;training.thisIndex;firstHalf.thisRepN;firstHalf.thisTrialN;firstHalf.thisN;firstHalf.thisIndex;blocksA.thisRepN;blocksA.thisTrialN;blocksA.thisN;blocksA.thisIndex;secondHalf.thisRepN;secondHalf.thisTrialN;secondHalf.thisN;secondHalf.thisIndex;blocksB.thisRepN;blocksB.thisTrialN;blocksB.thisN;blocksB.thisIndex;mouseClickOnCall.x;mouseClickOnCall.y;mouseClickOnCall.leftButton;mouseClickOnCall.midButton;mouseClickOnCall.rightButton;mouseClickOnCall.time;mouseClickOnCall.clicked_name;mouseClickOnColour.x;mouseClickOnColour.y;mouseClickOnColour.leftButton;mouseClickOnColour.midButton;mouseClickOnColour.rightButton;mouseClickOnColour.time;mouseClickOnColour.clicked_name;mouseClickOnNumber.x;mouseClickOnNumber.y;mouseClickOnNumber.leftButton;mouseClickOnNumber.midButton;mouseClickOnNumber.rightButton;mouseClickOnNumber.time;mouseClickOnNumber.clicked_name;callSignCorrect;colourCorrect;numberCorrect;participant;order;date;expName;psychopyVersion;frameRate
video/Experiment/zh_sp01_Ad_Gr_3_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Ad;Gr;3;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;11;11;6;;;;;;;;;-0.3888888888888889;0.2972222222222222;1;0;0;503.336.440.000.021;call1;-0.04861111111111111;0.10138888888888889;1;0;0;5.567.255.500.000.100;colour2;0.36944444444444446;-0.11388888888888889;1;0;0;6.069.081.300.000.100;number3;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Dr_We_1_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Dr;We;1;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;12;12;28;;;;;;;;;-0.42083333333333334;0.08472222222222223;1;0;0;4.467.140.899.999.770;call2;-0.05;-0.30972222222222223;1;0;0;5.117.620.499.999.700;colour4;0.4652777777777778;0.31527777777777777;1;0;0;5.852.728.500.000.010;number1;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Dr_Gr_1_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Dr;Gr;1;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;13;13;20;;;;;;;;;-0.41388888888888886;0.05;1;0;0;4.755.781.200.000.000;call2;-0.004166666666666667;0.08055555555555556;1;0;0;5.237.926.799.999.960;colour2;0.39166666666666666;0.2722222222222222;1;0;0;5.677.694.700.000.300;number1;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp01_Ad_Gr_4_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Ad;Gr;4;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;14;14;7;;;;;;;;;-0.38333333333333336;0.3125;1;0;0;538.349.130.000.006;call1;-0.06666666666666667;0.10972222222222222;1;0;0;59.009.015.000.001.400;colour2;0.4166666666666667;-0.3333333333333333;1;0;0;6.503.288.500.000.050;number4;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp01_Dr_Ro_1_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Dr;Ro;1;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;15;15;24;;;;;;;;;-0.40694444444444444;0.10833333333333334;1;0;0;5.672.506.599.999.900;call2;-0.06944444444444445;-0.075;1;0;0;6.271.827.399.999.890;colour3;0.4111111111111111;0.24583333333333332;1;0;0;6.937.948.699.999.650;number1;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp01_Dr_Ge_1_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Dr;Ge;1;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;16;16;16;;;;;;;;;-0.3976851851851852;0.06805555555555555;1;0;0;5.714.703.800.000.270;call2;-0.056018518518518516;0.31805555555555554;1;0;0;6.281.819.499.999.980;colour1;0.39675925925925926;0.30694444444444446;1;0;0;6.748.648.999.999.650;number1;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Dr_Ge_3_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Dr;Ge;3;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;17;17;18;;;;;;;;;-0.4462962962962963;0.08611111111111111;1;0;0;4.281.094.199.999.640;call2;-0.033796296296296297;0.2763888888888889;1;0;0;478.183.480.000.007;colour1;0.3537037037037037;-0.0625;1;0;0;5.385.844.399.999.760;number3;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Ad_Ro_1_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Ad;Ro;1;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;18;18;8;;;;;;;;;-0.36712962962962964;0.3194444444444444;1;0;0;4.323.673.899.999.900;call1;-0.033796296296296297;-0.16111111111111112;1;0;0;4.889.840.599.999.840;colour3;0.4398148148148148;0.3055555555555556;1;0;0;54.613.346.000.001;number1;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp01_Dr_Gr_4_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp01;Dr;Gr;4;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;19;19;23;;;;;;;;;-0.3837962962962963;0.09861111111111111;1;0;0;5.472.644.599.999.960;call2;0.037037037037037035;0.125;1;0;0;6.217.401.599.999.900;colour2;0.38287037037037036;-0.24305555555555555;1;0;0;6.789.822.700.000.050;number4;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Ad_Ro_2_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Ad;Ro;2;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;20;20;9;;;;;;;;;-0.3296296296296296;0.10555555555555556;1;0;0;4.554.365.599.999.980;call2;-0.007407407407407408;-0.12222222222222222;1;0;0;50.062.840.999.999.000;colour3;0.4356481481481482;0.09027777777777778;1;0;0;5.604.028.699.999.610;number2;FALSE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
video/Experiment/zh_sp07_Ad_Ge_4_NVocInAudio_NoVideo.avi;vocoded;noVideo;sp07;Ad;Ge;4;0;2;flow/blocks/NVocInAudio_NoVideo_A.csv;;;;;;;;;0;0;0;0;0;21;21;3;;;;;;;;;-0.38935185185185184;0.30416666666666664;1;0;0;4.715.819.199.999.710;call1;0.04537037037037037;0.3194444444444444;1;0;0;513.260.530.000.025;colour1;0.3925925925925926;-0.3763888888888889;1;0;0;5.816.055.600.000.250;number4;TRUE;TRUE;TRUE;1;1;2019_Nov_07_1551;MA_Theta_Exp;3.0.7;60.171.331.850.314.400
