TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,control_block.thisRepN,control_block.thisTrialN,control_block.thisN,control_block.thisIndex,ctrl_trials.thisRepN,ctrl_trials.thisTrialN,ctrl_trials.thisN,ctrl_trials.thisIndex,response_ctrl.thisRepN,response_ctrl.thisTrialN,response_ctrl.thisN,response_ctrl.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,Fixation_2.started,Fixation_2.stopped,sound_digit1_2.started,sound_digit1_2.stopped,sound_digit2_2.started,sound_digit2_2.stopped,sound_digit3_2.started,sound_digit3_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,Begin_4.started,Begin_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3.0,0.0,6.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.57183280000027,None,0.003589870007999707,None,0.47379997000825824,None,0.9569940700021107,None,['return'],[1.0694832999943173],120.01851300000271,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
3.0,0.0,6.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.1653736000007484],121.11855760000617,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
3.0,0.0,6.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.15029980000690557],121.301750300001,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
3.0,0.0,6.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
4.0,8.0,5.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.46820680000383,None,0.013552470001741312,None,0.4767959700038773,None,0.9602472699989448,None,['return'],[0.556446100003086],124.90147180000349,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
4.0,8.0,5.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.1531920000052196],125.48477860000276,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
4.0,8.0,5.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.14591179999843007],125.66803790000267,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
4.0,8.0,5.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
5.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.83458690000407,None,0.013239370004157536,None,0.4930372700036969,None,0.9762484700040659,None,['return'],[0.6874699999971199],129.2844630000036,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
5.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.15087800000037532],130.00107600000047,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
5.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.16179790000023786],130.1870412999997,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
5.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.40395030000218,None,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
6.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.03394230000413,None,0.010663039996870793,None,0.4915252399950987,None,0.971037739996973,None,['return'],[1.2294092000011005],135.5006596000021,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
6.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.16726970000308938],136.75056650000624,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
6.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.15118660000007367],136.95196930000384,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
6.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
7.0,2.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.13360000000102,None,0.0131319700012682,None,0.49672316999931354,None,0.9594924699995317,None,None,,140.5667987700057,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
7.0,2.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.4075375000029453],140.5713065000018,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
7.0,2.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.16165599999658298],141.00025440000172,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
7.0,2.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
8.0,5.0,6.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.18341870000586,None,0.0012141700062784366,None,0.4696888700054842,None,0.952550070003781,None,None,,144.6329691699997,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
8.0,5.0,6.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[1.913378000004741],144.6376098000037,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
8.0,5.0,6.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.14890359999844804],146.58300350000354,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
8.0,5.0,6.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
9.0,9.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.7496065000014,None,0.01062454000202706,None,0.47110804000112694,None,0.9542431400041096,None,None,,150.1991184700004,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
9.0,9.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.9460274999946705],150.19947920000413,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
9.0,9.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.16590680000081193],151.1659759000031,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
9.0,9.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
10.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.34923870000057,None,0.01279126999725122,None,0.4920035699979053,None,0.9787390700003016,None,None,,154.79883787000145,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
10.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.5239249000005657],154.79901780000364,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
10.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.15970079999533482],155.34911250000005,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
10.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
11.0,9.0,0.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.53224520000367,None,0.013435070002742577,None,0.476441770006204,None,0.9599846700075432,None,None,,158.96517724000006,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
11.0,9.0,0.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.5767234000013559],158.95784450000065,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
11.0,9.0,0.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.16321439999592258],159.56542210000043,None,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
11.0,9.0,0.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.78137200000492,None,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
0.0,9.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.92620680000255,None,0.012632869998924434,None,0.4919379700004356,None,0.9585297700032243,None,['return'],[0.5757831000009901],163.3751881000062,None,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
0.0,9.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.1332470999986981],163.9816370000044,None,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
0.0,9.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,164.13168880000012,None,,,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
0.0,9.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_15_1305,eeg_contingent_digits,2021.2.3,60.067167108107945,
