TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,0.009522179999976288,None,0.4858572800000047,None,0.9698525799999516,None,"['num_7', 'return']","[0.31469349999997576, 0.3949537999999393]",63.4146520999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.09978339999997843, 0.1877719999999954]",63.829575699999964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.10768180000002303, 0.18019230000004427]",64.04564649999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.24379479999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,86.09112899999991,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
0.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,96.10361109999997,None,99.03110779999997,None,99.03110779999997,None,99.03110779999997,None,99.03110779999997,None,99.03110779999997,None,0.01564035999990665,None,0.48668325999994977,None,0.9763174599999047,None,"['num_7', 'return']","[1.0406083000000308, 1.2649180000000797]",105.42464459999997,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
0.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.27932179999993423, 0.4870950999999195]",106.71427269999992,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
0.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.2012473999999429, 0.38520789999995486]",107.23205829999995,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
0.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
1.0,8.0,0.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,107.6675186,None,107.6675186,None,107.6675186,None,107.6675186,None,107.6675186,None,0.002534680000053413,None,0.4818889800000079,None,0.9657914800000071,None,"['num_7', 'return']","[0.4986208999999917, 0.682621499999982]",115.87071979999996,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
1.0,8.0,0.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.16360900000006495, 0.3394892000000027]",116.57387069999993,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
1.0,8.0,0.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.1405873999999585, 0.3004458999999997]",116.94080239999994,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
1.0,8.0,0.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
2.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,117.28631199999995,None,117.28631199999995,None,117.28631199999995,None,117.28631199999995,None,117.28631199999995,None,0.001582659999826319,None,0.460033059999887,None,0.9435452599998371,None,"['num_7', 'return']","[1.1308244000000514, 1.2980254000000286]",122.0632033999999,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
2.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.22778349999998682, 0.3796681000000035]",123.39757339999994,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
2.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.2109054999999671, 0.3711105999999518]",123.81420999999989,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
2.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
3.0,0.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,124.22540279999998,None,124.22540279999998,None,124.22540279999998,None,124.22540279999998,None,124.22540279999998,None,0.005982259999996131,None,0.46356156000001647,None,0.947516759999985,None,"['num_7', 'return']","[0.5355221000000938, 0.6556861000000254]",129.4256838,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
3.0,0.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.20426310000004833, 0.30848809999997684]",130.10097559999997,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
3.0,0.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.17521190000002207, 0.3109675000000607]",130.4342810999999,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
3.0,0.0,6.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
4.0,4.0,8.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,130.78112,None,130.78112,None,130.78112,None,130.78112,None,130.78112,None,0.0032961800000066432,None,0.4701911800000289,None,0.970609579999973,None,"['num_7', 'return']","[1.1116779999999835, 1.336084700000015]",140.13764549999996,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
4.0,4.0,8.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.22659699999996974, 0.45018289999995886]",141.49495319999994,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
4.0,4.0,8.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.21558900000002268, 0.3516996000000745]",141.9774802999999,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
4.0,4.0,8.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
5.0,8.0,5.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,142.3824019,None,142.3824019,None,142.3824019,None,142.3824019,None,142.3824019,None,0.004266079999979411,None,0.47214507999990474,None,0.9554674799999248,None,"['num_7', 'return']","[2.471140699999978, 2.7109780000000683]",156.61846329999992,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
5.0,8.0,5.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.1853116999999429, 0.40921639999999115]",159.3599129999999,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
5.0,8.0,5.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.17582079999999678, 0.3281597000000147]",159.7935106,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
5.0,8.0,5.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
6.0,2.0,9.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,160.1632997999999,None,160.1632997999999,None,160.1632997999999,None,160.1632997999999,None,160.1632997999999,None,0.005970479999973577,None,0.4789757799999279,None,0.9625966799999333,None,"['num_7', 'return']","[1.1733811999999944, 1.3020599000000175]",164.30798229999994,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
6.0,2.0,9.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_7', 'return']","[0.20994560000008278, 0.3618228000000272]",165.63146599999993,None,,,1,001,2021_Oct_20_1057,eeg_contingent_digits,2021.2.3,60.09817638095589,
