TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.17447379999794066],40.167521499999566,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0.009058040013769642,None,0.4877088399953209,None,0.9511868400149979,None,['return'],[0.09701530000893399],41.80430109999725,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1879205000004731],41.917330299998866,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.17447480000555515],42.13379510000232,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0.016526179999345914,None,0.48291777999838814,None,0.9660606799880043,None,['return'],[0.3270050999999512],43.78643639999791,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.18417230001068674],44.13372369998251,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.20464799998444505],44.364627700007986,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,0.0004425399820320308,None,0.46736093997606076,None,0.9504654399934225,None,['return'],[0.2672329999913927],46.0505664999946,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.15194400001200847],46.35869090000051,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.17607240000506863],46.533582200005185,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,0.009252840012777597,None,0.4879400400095619,None,0.9683690399979241,None,['return'],[0.2929688000003807],48.18501799998921,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1670248000009451],48.50025630000164,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.13738349999766797],48.70594469999196,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,0.008709140034625307,None,0.48402764002094045,None,0.9672591400158126,None,['return'],[0.38676520000444725],50.308463699999265,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.17449239999405108],50.71667910000542,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.1436114000098314],50.916447399999015,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,0.009306840016506612,None,0.48512814001878724,None,0.951660040038405,None,['return'],[0.5042788999853656],52.52458229998592,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.17312669998500496],53.04968589998316,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.147878399991896],53.249636399996234,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,0.009095040004467592,None,0.4844532400020398,None,0.951186640013475,None,['return'],[0.3326666000066325],54.85002600000007,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1829565000080038],55.19959010000457,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.16629039999679662],55.39952499998617,None,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.58284489999642,None,,,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,70.58791219998966,None,,,1,001,2021_Oct_20_1026,eeg_contingent_digits,2021.2.3,59.92046158750204,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.59892319998471,None,,,,,,,
