TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_5.started,text_5.stopped,text_8.started,text_8.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.09299569996073842, 0.18785309995291755]",99.08744219999062,None,99.08744219999062,None,99.08744219999062,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.1137754000374116, 0.22010279999813065]",99.32103089999873,None,99.32103089999873,None,99.32103089999873,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58941120002419,None,99.58941120002419,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,101.60010169999441,None,0.00036128005012869835,None,0.46440948004601523,None,0.9678680800716393,None,103.67616010003258,104.68321879999712,"['3', 'return']","[0.6255034999921918, 0.7734238000120968]",105.1203714000294,None,105.1203714000294,None,105.1203714000294,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.06264960003318265, 0.19760160002624616]",105.9371510000201,None,105.9371510000201,None,105.9371510000201,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.05837110005086288, 0.1611511000082828]",106.18713410000782,None,106.18713410000782,None,106.18713410000782,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.39366160001373,None,106.39366160001373,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,108.39969960000599,None,0.00598937994800508,None,0.4861486799782142,None,0.9738477799692191,None,110.45912310003769,111.46608220000053,"['3', 'return']","[0.26079050003318116, 0.3627627000096254]",111.9119319000165,None,111.9119319000165,None,111.9119319000165,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.08589919999940321, 0.18489119998412207]",112.31993090000469,None,112.31993090000469,None,112.31993090000469,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.0774789999704808, 0.1848920999909751]",112.55290680000326,None,112.55290680000326,None,112.55290680000326,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.78854420001153,None,112.78854420001153,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,114.79913460003445,None,0.003777180041652173,None,0.46723048004787415,None,0.9717564799939282,None,116.85882409999613,117.8656498999917,"['3', 'return']","[0.26469330000691116, 0.37945760000729933]",118.31776320002973,None,118.31776320002973,None,118.31776320002973,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.10482099995715544, 0.1798858999973163]",118.73573529999703,None,118.73573529999703,None,118.73573529999703,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.14152740000281483, 0.194603800016921]",118.95283670001663,None,118.95283670001663,None,118.95283670001663,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.18813530000625,None,119.18813530000625,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,121.19859500002349,None,0.0063115800730884075,None,0.4889805800630711,None,0.9722967800335027,None,123.2562986999983,124.26503469998715,"['3', 'return']","[0.43182609998621047, 0.5231159999966621]",124.71550260001095,None,124.71550260001095,None,124.71550260001095,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.10007619997486472, 0.20163849997334182]",125.28568610001821,None,125.28568610001821,None,125.28568610001821,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.0914531999733299, 0.16455029998905957]",125.53622370003723,None,125.53622370003723,None,125.53622370003723,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.75468489999184,None,125.75468489999184,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,14.0,0.0,8.0,5.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,127.76498790003825,None,0.00601628003641963,None,0.4826510800048709,None,0.9604038799880072,None,129.85052830004133,130.86448789999122,"['3', 'return']","[0.39440320001449436, 0.48579519998747855]",131.28990269999485,None,131.28990269999485,None,131.28990269999485,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,14.0,0.0,8.0,5.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,0,14,14,14,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.1085927999811247, 0.1827025999664329]",131.81803580000997,None,131.81803580000997,None,131.81803580000997,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,14.0,0.0,8.0,5.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,0,14,14,14,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.11637730000074953, 0.1501255999901332]",132.05207610002253,None,132.05207610002253,None,132.05207610002253,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,14.0,0.0,8.0,5.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.25477490003686,None,132.25477490003686,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,15.0,8.0,9.0,2.0,48.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,134.26845610002056,None,0.005111480015330017,None,0.4763644800405018,None,0.9594583800062537,None,136.38381670002127,137.39760820002994,['return'],[0.37453869997989386],137.83118710003328,None,137.83118710003328,None,137.83118710003328,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,15.0,8.0,9.0,2.0,48.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,15,15,15,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.08155489998171106, 0.1632194999838248]",138.2513803000329,None,138.2513803000329,None,138.2513803000329,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,15.0,8.0,9.0,2.0,48.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,15,15,15,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.11803969996981323, 0.1458672999870032]",138.45288019999862,None,138.45288019999862,None,138.45288019999862,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,15.0,8.0,9.0,2.0,48.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.65305120003177,None,138.65305120003177,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,16.0,1.0,0.0,8.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,0,16,16,16,0,0,0,0,,,,,,,,,,,,,,,140.66383790003601,None,0.00616577995242551,None,0.47586897999281064,None,0.9591855799662881,None,142.71721120004077,143.7303913999931,"['3', 'return']","[0.13115640002069995, 0.2701993000227958]",144.16157990001375,None,144.16157990001375,None,144.16157990001375,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,16.0,1.0,0.0,8.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,0,16,16,16,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.04732410004362464, 0.13727669999934733]",144.49035239999648,None,144.49035239999648,None,144.49035239999648,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,16.0,1.0,0.0,8.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,0,16,16,16,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.10808119998546317, 0.1783766999724321]",144.66714800003683,None,144.66714800003683,None,144.66714800003683,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,16.0,1.0,0.0,8.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.89552429999458,None,144.89552429999458,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,17.0,9.0,5.0,0.0,48.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,146.89651950000552,None,0.011492769990582019,None,0.4877562699839473,None,0.9543584699858911,None,148.92743819998577,149.9302096000174,"['3', 'return']","[0.2485498000169173, 0.35494190000463277]",150.37602239998523,None,150.37602239998523,None,150.37602239998523,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,17.0,9.0,5.0,0.0,48.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,17,17,17,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.08666839997749776, 0.1764421999687329]",150.76693019998493,None,150.76693019998493,None,150.76693019998493,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,17.0,9.0,5.0,0.0,48.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,17,17,17,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.10703429998829961, 0.18059569998877123]",150.9843036000384,None,150.9843036000384,None,150.9843036000384,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,17.0,9.0,5.0,0.0,48.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.2024204999907,None,151.2024204999907,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,18.0,2.0,9.0,1.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,18,18,18,0,0,0,0,,,,,,,,,,,,,,,153.2158484000247,None,0.013901349972002208,None,0.49204654997447506,None,0.9718553500133567,None,155.32866250001825,156.32923740003025,"['3', 'return']","[0.2759646000340581, 0.3791522000101395]",156.7824963000021,None,156.7824963000021,None,156.7824963000021,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,18.0,2.0,9.0,1.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,18,18,18,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.0930600999854505, 0.17097979999380186]",157.19945690000895,None,157.19945690000895,None,157.19945690000895,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,18.0,2.0,9.0,1.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,18,18,18,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.12160670000594109, 0.14552740001818165]",157.41703300003428,None,157.41703300003428,None,157.41703300003428,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,18.0,2.0,9.0,1.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.60222840000642,None,157.60222840000642,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,19.0,2.0,9.0,1.0,48.0,1.0,0.0,-2.0,,,,,,,,,,,,,0,19,19,19,0,0,0,0,,,,,,,,,,,,,,,159.61238200002117,None,0.003784580039791763,None,0.4801184800453484,None,0.9635469800559804,None,161.72563440003432,162.7287596000242,"['3', 'return']","[0.9000234000268392, 1.0510519000235945]",163.18749440001557,None,163.18749440001557,None,163.18749440001557,164.19549509999342,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,19.0,2.0,9.0,1.0,48.0,1.0,0.0,-2.0,,,,,,,,,,,,,0,19,19,19,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.46689619997050613, 0.5778752999613062]",164.28329749999102,None,164.28329749999102,None,164.28329749999102,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,19.0,2.0,9.0,1.0,48.0,1.0,0.0,-2.0,,,,,,,,,,,,,0,19,19,19,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['3', 'return']","[0.4290282999863848, 0.7401117000263184]",164.89953440002864,None,164.89953440002864,None,164.89953440002864,None,,,,,,,,,,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,19.0,2.0,9.0,1.0,48.0,1.0,0.0,-2.0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.68439870001748,None,165.68439870001748,None,None,None,None,None,None,1,001,2021_Nov_15_1513,eeg_contingent_digits,2021.2.3,60.059482910336776,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.69493830000283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
