audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,rater,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,newidx,block
audio/SiSSN_DE_Neural2-D_Kr-ro-Vi_-5db.wav,5.3776,SiSSN,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,-5db,DE_Neural2-D_Kr-ro-Vi.TextGrid,Rahel,0.16712,4.63582815567919,0.8357573899154018,1.283756295647463,2.645828085443916,3.025872100980664,4.263334683497478,4.63582815567919,6,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ge-Dr_-7.5db.wav,5.4022,SiSSN,Neural2-D,Ti-ge-Dr,Ti,ge,Dr,-7.5db,DE_Neural2-D_Ti-ge-Dr.TextGrid,Rahel,0.17712,4.640453397823482,0.9166035195661536,1.321773633259549,2.72114889883482,3.081440575598058,4.374975320208464,4.640453397823482,11,SSN1
audio/SiSSN_DE_Neural2-D_Ti-gr-Zw_0db.wav,5.4849,SiSSN,Neural2-D,Ti-gr-Zw,Ti,gr,Zw,0db,DE_Neural2-D_Ti-gr-Zw.TextGrid,Rahel,0.16712,4.758929065550482,0.9137618849490922,1.332199076588994,2.759659413882789,3.1511420625029425,4.427773251307859,4.758929065550482,22,SSN1
audio/SiSSN_DE_Neural2-F_Kr-gr-Vi_-5db.wav,5.0049,SiSSN,Neural2-F,Kr-gr-Vi,Kr,gr,Vi,-5db,DE_Neural2-F_Kr-gr-Vi.TextGrid,Rahel,0.17712,4.27712,0.7289111554706345,1.2536120553548935,2.2862069814200607,2.65712,3.83415201285954,4.27712,26,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ge-Vi_0db.wav,5.3664,SiSSN,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0db,DE_Neural2-D_Kr-ge-Vi.TextGrid,Rahel,0.17712,4.622114311306552,0.8400161314515392,1.2908530006069945,2.6575986756576144,3.0180170083807774,4.252446608874249,4.622114311306552,18,SSN1
audio/SiSSN_DE_Neural2-F_Ti-we-Dr_0db.wav,4.9342,SiSSN,Neural2-F,Ti-we-Dr,Ti,we,Dr,0db,DE_Neural2-F_Ti-we-Dr.TextGrid,Rahel,0.15712,4.168359255016034,0.7351344781539351,1.2143257799479164,2.29712,2.6591808542793216,3.8542868837197375,4.168359255016034,1,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ro-Zw_-5db.wav,5.4665,SiSSN,Neural2-D,Ti-ro-Zw,Ti,ro,Zw,-5db,DE_Neural2-D_Ti-ro-Zw.TextGrid,Rahel,0.17712,4.707124758783471,0.9077446790742616,1.331169891800318,2.672580094406839,3.06850185675945,4.358534515678183,4.707124758783471,5,SSN1
audio/SiSSN_DE_Neural2-F_Dr-gr-Zw_-5db.wav,4.9693,SiSSN,Neural2-F,Dr-gr-Zw,Dr,gr,Zw,-5db,DE_Neural2-F_Dr-gr-Zw.TextGrid,Rahel,0.16712,4.217091762503297,0.7021817826584387,1.21712,2.2511191364991703,2.6205632872185487,3.829855683845592,4.217091762503297,20,SSN1
audio/SiSSN_DE_Neural2-F_Ti-gr-Dr_0db.wav,4.8481,SiSSN,Neural2-F,Ti-gr-Dr,Ti,gr,Dr,0db,DE_Neural2-F_Ti-gr-Dr.TextGrid,Rahel,0.16712,4.109798723975313,0.7279726415970412,1.2044705203947843,2.232276930657589,2.5885158209968537,3.7898644339254,4.109798723975313,25,SSN1
audio/SiSSN_DE_Neural2-F_Ad-we-Dr_-7.5db.wav,4.9209,SiSSN,Neural2-F,Ad-we-Dr,Ad,we,Dr,-7.5db,DE_Neural2-F_Ad-we-Dr.TextGrid,Rahel,0.16712,4.1701989792175285,0.734198019391411,1.2535505584101467,2.305990702841494,2.662973601058363,3.863884621392731,4.1701989792175285,21,SSN1
audio/SiSSN_DE_Neural2-F_Ad-we-Ei_0db.wav,5.1733,SiSSN,Neural2-F,Ad-we-Ei,Ad,we,Ei,0db,DE_Neural2-F_Ad-we-Ei.TextGrid,Rahel,0.16712,4.40567229599732,0.733220204833623,1.25712,2.2721667338610416,2.64712,3.828207391023363,4.40567229599732,22,SSN1
audio/SiSSN_DE_Neural2-D_Kr-gr-Zw_-5db.wav,5.4746,SiSSN,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,-5db,DE_Neural2-D_Kr-gr-Zw.TextGrid,Rahel,0.16712,4.727675143508172,0.839571278317208,1.2962903584564585,2.7023682008799828,3.0956718687698848,4.381772894875359,4.727675143508172,8,SSN1
audio/SiSSN_DE_Neural2-F_Ti-ge-Dr_0db.wav,4.9275,SiSSN,Neural2-F,Ti-ge-Dr,Ti,ge,Dr,0db,DE_Neural2-F_Ti-ge-Dr.TextGrid,Rahel,0.16712,4.183399004497943,0.7455885980985472,1.2287404890505147,2.330261201107617,2.64712,3.8616821129094014,4.183399004497943,27,SSN1
audio/SiSSN_DE_Neural2-F_Ti-gr-Ei_-5db.wav,5.1123,SiSSN,Neural2-F,Ti-gr-Ei,Ti,gr,Ei,-5db,DE_Neural2-F_Ti-gr-Ei.TextGrid,Rahel,0.17712,4.355706811513062,0.7269707976557076,1.2043141635009769,2.254535695916211,2.6146368315538706,3.793422646231666,4.355706811513062,25,SSN1
audio/SiSSN_DE_Neural2-D_Dr-we-Vi_-5db.wav,5.3208,SiSSN,Neural2-D,Dr-we-Vi,Dr,we,Vi,-5db,DE_Neural2-D_Dr-we-Vi.TextGrid,Rahel,0.17712,4.5909424332553765,0.8577736978903536,1.3022855485880531,2.6153752891905007,3.0107044561275305,4.216780497303953,4.5909424332553765,24,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ro-Ei_-5db.wav,5.4911,SiSSN,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,-5db,DE_Neural2-D_Kr-ro-Ei.TextGrid,Rahel,0.16712,4.73956596156588,0.8411731639625895,1.281925784127159,2.6435069361412333,3.033502330368484,4.267331011389552,4.73956596156588,22,SSN1
audio/SiSSN_DE_Neural2-D_Ti-gr-Vi_-5db.wav,5.5195,SiSSN,Neural2-D,Ti-gr-Vi,Ti,gr,Vi,-5db,DE_Neural2-D_Ti-gr-Vi.TextGrid,Rahel,0.17712,4.764348220465311,0.9300652684368677,1.3397259241660515,2.7644453238659947,3.1525789876449304,4.39712,4.764348220465311,20,SSN1
audio/SiSSN_DE_Neural2-F_Ti-ro-Ei_-5db.wav,5.0619,SiSSN,Neural2-F,Ti-ro-Ei,Ti,ro,Ei,-5db,DE_Neural2-F_Ti-ro-Ei.TextGrid,Rahel,0.15712,4.3227851834711695,0.734020609067383,1.2054748097553172,2.2031845601969597,2.56712,3.739982503223775,4.3227851834711695,13,SSN1
audio/SiSSN_DE_Neural2-F_Kr-we-Vi_-7.5db.wav,5.0222,SiSSN,Neural2-F,Kr-we-Vi,Kr,we,Vi,-7.5db,DE_Neural2-F_Kr-we-Vi.TextGrid,Rahel,0.17712,4.271486191595359,0.7310049074822951,1.25712,2.27712,2.662579900931109,3.8436929114608094,4.271486191595359,8,SSN1
audio/SiSSN_DE_Neural2-F_Kr-ro-Dr_-5db.wav,4.8714,SiSSN,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,-5db,DE_Neural2-F_Kr-ro-Dr.TextGrid,Rahel,0.16712,4.133834032122676,0.7180028252903632,1.2378308978424466,2.2179186777333717,2.581570333751167,3.8123614083075714,4.133834032122676,6,SSN1
audio/SiSSN_DE_Neural2-F_Dr-ge-Dr_0db.wav,4.9041,SiSSN,Neural2-F,Dr-ge-Dr,Dr,ge,Dr,0db,DE_Neural2-F_Dr-ge-Dr.TextGrid,Rahel,0.16712,4.147439452776126,0.6950682311530672,1.2023187510083913,2.320463201735748,2.62712,3.8341376611007782,4.147439452776126,4,SSN1
audio/SiSSN_DE_Neural2-D_Dr-we-Vi_0db.wav,5.3208,SiSSN,Neural2-D,Dr-we-Vi,Dr,we,Vi,0db,DE_Neural2-D_Dr-we-Vi.TextGrid,Rahel,0.17712,4.5909424332553765,0.8577736978903536,1.3022855485880531,2.6153752891905007,3.0107044561275305,4.216780497303953,4.5909424332553765,16,SSN1
audio/SiSSN_DE_Neural2-F_Ad-gr-Vi_0db.wav,4.9836,SiSSN,Neural2-F,Ad-gr-Vi,Ad,gr,Vi,0db,DE_Neural2-F_Ad-gr-Vi.TextGrid,Rahel,0.16712,4.24712,0.7180016757284432,1.2323114364185472,2.2549775203813542,2.625840341015035,3.824685784109636,4.24712,13,SSN1
audio/SiSSN_DE_Neural2-D_Ad-ro-Ei_0db.wav,5.647,SiSSN,Neural2-D,Ad-ro-Ei,Ad,ro,Ei,0db,DE_Neural2-D_Ad-ro-Ei.TextGrid,Rahel,0.17712,4.893249523979568,0.8206954612879541,1.3677860287814438,2.7737371449821526,3.168197372993763,4.451216203142436,4.893249523979568,1,SSN1
audio/SiSSN_DE_Neural2-F_Dr-ro-Zw_0db.wav,4.9019,SiSSN,Neural2-F,Dr-ro-Zw,Dr,ro,Zw,0db,DE_Neural2-F_Dr-ro-Zw.TextGrid,Rahel,0.15712,4.171538012957664,0.6862862381876927,1.1864266408424955,2.200297393598229,2.54712,3.766607824569716,4.171538012957664,28,SSN1
audio/SiSSN_DE_Neural2-D_Kr-gr-Zw_0db.wav,5.4746,SiSSN,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0db,DE_Neural2-D_Kr-gr-Zw.TextGrid,Rahel,0.16712,4.727675143508172,0.839571278317208,1.2962903584564585,2.7023682008799828,3.0956718687698848,4.381772894875359,4.727675143508172,4,SSN1
audio/SiSSN_DE_Neural2-F_Ad-ge-Dr_-5db.wav,4.9357,SiSSN,Neural2-F,Ad-ge-Dr,Ad,ge,Dr,-5db,DE_Neural2-F_Ad-ge-Dr.TextGrid,Rahel,0.16712,4.174365166317741,0.7419247255274364,1.2674552950315578,2.320161505153732,2.627394761171526,3.853271763411926,4.174365166317741,17,SSN1
audio/SiSSN_DE_Neural2-F_Kr-gr-Vi_-7.5db.wav,5.0049,SiSSN,Neural2-F,Kr-gr-Vi,Kr,gr,Vi,-7.5db,DE_Neural2-F_Kr-gr-Vi.TextGrid,Rahel,0.17712,4.27712,0.7289111554706345,1.2536120553548935,2.2862069814200607,2.65712,3.83415201285954,4.27712,9,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ro-Vi_-7.5db.wav,5.4734,SiSSN,Neural2-D,Ti-ro-Vi,Ti,ro,Vi,-7.5db,DE_Neural2-D_Ti-ro-Vi.TextGrid,Rahel,0.17712,4.718420749969402,0.9054273598056396,1.3261826938486083,2.691949822829484,3.109503061483997,4.343775589520184,4.718420749969402,25,SSN1
audio/SiSSN_DE_Neural2-F_Ti-gr-Vi_0db.wav,4.9453,SiSSN,Neural2-F,Ti-gr-Vi,Ti,gr,Vi,0db,DE_Neural2-F_Ti-gr-Vi.TextGrid,Rahel,0.15712,4.211878461184406,0.7147917557268155,1.191583718115415,2.257038284915816,2.612317732618,3.779062456491842,4.211878461184406,0,SSN1
audio/SiSSN_DE_Neural2-F_Ad-ro-Zw_0db.wav,4.932,SiSSN,Neural2-F,Ad-ro-Zw,Ad,ro,Zw,0db,DE_Neural2-F_Ad-ro-Zw.TextGrid,Rahel,0.15712,4.186994301949253,0.7333132715234939,1.246911123239712,2.224991454226417,2.5781621118110527,3.80381567999468,4.186994301949253,23,SSN1
audio/SiSSN_DE_Neural2-F_Ad-ge-Ei_-5db.wav,5.1134,SiSSN,Neural2-F,Ad-ge-Ei,Ad,ge,Ei,-5db,DE_Neural2-F_Ad-ge-Ei.TextGrid,Rahel,0.17712,4.366720142262372,0.7391463594059149,1.2461990317374374,2.282890577714078,2.59161166555262,3.782782580769316,4.366720142262372,19,SSN1
audio/SiSSN_DE_Neural2-F_Kr-gr-Zw_-7.5db.wav,4.975,SiSSN,Neural2-F,Kr-gr-Zw,Kr,gr,Zw,-7.5db,DE_Neural2-F_Kr-gr-Zw.TextGrid,Rahel,0.17712,4.23310472513076,0.7400128871492072,1.25712,2.2522161223135795,2.629419599110454,3.844259165716698,4.23310472513076,5,SSN1
audio/SiSSN_DE_Neural2-D_Dr-ro-Ei_-5db.wav,5.5134,SiSSN,Neural2-D,Dr-ro-Ei,Dr,ro,Ei,-5db,DE_Neural2-D_Dr-ro-Ei.TextGrid,Rahel,0.17712,4.766825234155541,0.8548510042301759,1.28712,2.642412374618617,3.0404419184914118,4.312671589282858,4.766825234155541,31,SSN1
audio/SiSSN_DE_Neural2-D_Ti-gr-Ei_0db.wav,5.6496,SiSSN,Neural2-D,Ti-gr-Ei,Ti,gr,Ei,0db,DE_Neural2-D_Ti-gr-Ei.TextGrid,Rahel,0.16712,4.909378414811985,0.9100928218041288,1.333158333841166,2.769732742072978,3.16712,4.442684271846128,4.909378414811985,21,SSN1
audio/SiSSN_DE_Neural2-F_Ti-ro-Zw_-7.5db.wav,4.9,SiSSN,Neural2-F,Ti-ro-Zw,Ti,ro,Zw,-7.5db,DE_Neural2-F_Ti-ro-Zw.TextGrid,Rahel,0.17712,4.177351604952767,0.7288798259648075,1.2173547236102067,2.2184994874590704,2.57712,3.7771691183841183,4.177351604952767,26,SSN1
audio/SiSSN_DE_Neural2-F_Dr-ge-Vi_0db.wav,4.9594,SiSSN,Neural2-F,Dr-ge-Vi,Dr,ge,Vi,0db,DE_Neural2-F_Dr-ge-Vi.TextGrid,Rahel,0.15712,4.210893377289351,0.6785349315086082,1.1857031259494355,2.276385355162455,2.5665273428288327,3.774519827839119,4.210893377289351,10,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Ei_-7.5db.wav,5.7556,SiSSN,Neural2-D,Ad-gr-Ei,Ad,gr,Ei,-7.5db,DE_Neural2-D_Ad-gr-Ei.TextGrid,Rahel,0.17712,4.9866856023027735,0.8476494186227858,1.3722599030184015,2.844000518594835,3.23712,4.504501896491142,4.9866856023027735,31,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ge-Ei_-5db.wav,5.4552,SiSSN,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,-5db,DE_Neural2-D_Kr-ge-Ei.TextGrid,Rahel,0.16712,4.726021224842601,0.8405116367377246,1.279021304730889,2.666858977714665,3.01712,4.269639255970529,4.726021224842601,12,SSN1
audio/SiSSN_DE_Neural2-D_Kr-we-Ei_-7.5db.wav,5.5064,SiSSN,Neural2-D,Kr-we-Ei,Kr,we,Ei,-7.5db,DE_Neural2-D_Kr-we-Ei.TextGrid,Rahel,0.17712,4.75391896658933,0.8331905000807329,1.2713077856710109,2.6368564913425145,3.016343375478799,4.284734751624784,4.75391896658933,17,SSN1
audio/SiSSN_DE_Neural2-F_Ad-gr-Dr_-5db.wav,4.9406,SiSSN,Neural2-F,Ad-gr-Dr,Ad,gr,Dr,-5db,DE_Neural2-F_Ad-gr-Dr.TextGrid,Rahel,0.17712,4.215718745070521,0.7350878728134109,1.2703941052106906,2.288429121048908,2.6641840357986184,3.878117406280011,4.215718745070521,11,SSN1
audio/SiSSN_DE_Neural2-F_Ad-gr-Zw_-5db.wav,5.0032,SiSSN,Neural2-F,Ad-gr-Zw,Ad,gr,Zw,-5db,DE_Neural2-F_Ad-gr-Zw.TextGrid,Rahel,0.17712,4.25922162756757,0.7254357644639345,1.2499631575194905,2.2696309878796006,2.61712,3.862313622554548,4.25922162756757,4,SSN1
audio/SiSSN_DE_Neural2-F_Ad-ro-Vi_-7.5db.wav,4.9648,SiSSN,Neural2-F,Ad-ro-Vi,Ad,ro,Vi,-7.5db,DE_Neural2-F_Ad-ro-Vi.TextGrid,Rahel,0.17712,4.210994995112214,0.7282709886842647,1.24712,2.234770299766619,2.59712,3.785768732408221,4.210994995112214,3,SSN1
audio/SiSSN_DE_Neural2-F_Kr-gr-Vi_0db.wav,5.0049,SiSSN,Neural2-F,Kr-gr-Vi,Kr,gr,Vi,0db,DE_Neural2-F_Kr-gr-Vi.TextGrid,Rahel,0.17712,4.27712,0.7289111554706345,1.2536120553548935,2.2862069814200607,2.65712,3.83415201285954,4.27712,2,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Dr_-5db.wav,5.4949,SiSSN,Neural2-D,Ad-gr-Dr,Ad,gr,Dr,-5db,DE_Neural2-D_Ad-gr-Dr.TextGrid,Rahel,0.16712,4.7448681753898265,0.8324383082171336,1.3474329558961706,2.789771854540478,3.1935379453550032,4.496693476258606,4.7448681753898265,19,SSN1
audio/SiSSN_DE_Neural2-D_Ad-ge-Zw_-7.5db.wav,5.4928,SiSSN,Neural2-D,Ad-ge-Zw,Ad,ge,Zw,-7.5db,DE_Neural2-D_Ad-ge-Zw.TextGrid,Rahel,0.16712,4.727054096931605,0.8204887259161147,1.3519935021845613,2.753596997443907,3.107719284897249,4.387070993369323,4.727054096931605,2,SSN1
audio/SiSSN_DE_Neural2-F_Ti-we-Zw_-7.5db.wav,4.9644,SiSSN,Neural2-F,Ti-we-Zw,Ti,we,Zw,-7.5db,DE_Neural2-F_Ti-we-Zw.TextGrid,Rahel,0.15712,4.2463865768837215,0.7175514600737848,1.2031546254730905,2.25528432717696,2.63712,3.8618539267708742,4.2463865768837215,4,SSN1
