audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,rater,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,newidx,block
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.6p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.6p,DE_Neural2-D_Kr-gr-Zw.TextGrid,Rahel,0.16712,4.727675143508172,0.839571278317208,1.2962903584564585,2.7023682008799828,3.0956718687698848,4.381772894875359,4.727675143508172,49,NV2
audio/NV_DE_Neural2-D_Ti-ro-Dr_0.8p.wav,5.408,NV,Neural2-D,Ti-ro-Dr,Ti,ro,Dr,0.8p,DE_Neural2-D_Ti-ro-Dr.TextGrid,Rahel,0.16712,4.637357723022167,0.902585660362408,1.3208447752446784,2.6899492191399856,3.10712,4.382985311248077,4.637357723022167,48,NV2
audio/NV_DE_Neural2-D_Dr-gr-Dr_0.8p.wav,5.3868,NV,Neural2-D,Dr-gr-Dr,Dr,gr,Dr,0.8p,DE_Neural2-D_Dr-gr-Dr.TextGrid,Rahel,0.16712,4.630051449173581,0.8544108308502261,1.308217052074184,2.694723637982443,3.0848709309513738,4.379197454663671,4.630051449173581,49,NV2
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.6p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.6p,DE_Neural2-D_Kr-ro-Vi.TextGrid,Rahel,0.16712,4.63582815567919,0.8357573899154018,1.283756295647463,2.645828085443916,3.025872100980664,4.263334683497478,4.63582815567919,58,NV2
audio/NV_DE_Neural2-F_Ti-ge-Vi_0.75p.wav,5.0115,NV,Neural2-F,Ti-ge-Vi,Ti,ge,Vi,0.75p,DE_Neural2-F_Ti-ge-Vi.TextGrid,Rahel,0.15712,4.252362911497033,0.7419502845352286,1.2145691872529658,2.3242162215150284,2.63712,3.828999576804468,4.252362911497033,38,NV2
audio/NV_DE_Neural2-F_Ti-ge-Ei_0.8p.wav,5.0991,NV,Neural2-F,Ti-ge-Ei,Ti,ge,Ei,0.8p,DE_Neural2-F_Ti-ge-Ei.TextGrid,Rahel,0.16712,4.362002421690387,0.7501526658398439,1.21712,2.298250328418255,2.60712,3.788043873870653,4.362002421690387,48,NV2
audio/NV_DE_Neural2-F_Ad-ge-Zw_0.8p.wav,4.9664,NV,Neural2-F,Ad-ge-Zw,Ad,ge,Zw,0.8p,DE_Neural2-F_Ad-ge-Zw.TextGrid,Rahel,0.16712,4.238549744957571,0.7300433600428603,1.25712,2.3039892328619085,2.60712,3.850372379192959,4.238549744957571,36,NV2
audio/NV_DE_Neural2-D_Ad-gr-Vi_0.6p.wav,5.5601,NV,Neural2-D,Ad-gr-Vi,Ad,gr,Vi,0.6p,DE_Neural2-D_Ad-gr-Vi.TextGrid,Rahel,0.17712,4.825955185717511,0.8552941656106365,1.3529803870217694,2.806211515392558,3.202408781849264,4.460985290016014,4.825955185717511,36,NV2
audio/NV_DE_Neural2-F_Kr-we-Vi_0.75p.wav,5.0222,NV,Neural2-F,Kr-we-Vi,Kr,we,Vi,0.75p,DE_Neural2-F_Kr-we-Vi.TextGrid,Rahel,0.17712,4.271486191595359,0.7310049074822951,1.25712,2.27712,2.662579900931109,3.8436929114608094,4.271486191595359,39,NV2
audio/NV_DE_Neural2-D_Ti-we-Vi_0.75p.wav,5.4313,NV,Neural2-D,Ti-we-Vi,Ti,we,Vi,0.75p,DE_Neural2-D_Ti-we-Vi.TextGrid,Rahel,0.16712,4.66712,0.9160125547280225,1.330356876974116,2.6405479289937923,3.0434532975582447,4.29712,4.66712,35,NV2
audio/NV_DE_Neural2-D_Ad-we-Vi_0.75p.wav,5.5026,NV,Neural2-D,Ad-we-Vi,Ad,we,Vi,0.75p,DE_Neural2-D_Ad-we-Vi.TextGrid,Rahel,0.17712,4.7670654192042665,0.8187631622780684,1.353795661817999,2.7665796890921226,3.152884742911568,4.398144092806697,4.7670654192042665,62,NV2
audio/NV_DE_Neural2-D_Dr-ro-Ei_0.6p.wav,5.5134,NV,Neural2-D,Dr-ro-Ei,Dr,ro,Ei,0.6p,DE_Neural2-D_Dr-ro-Ei.TextGrid,Rahel,0.17712,4.766825234155541,0.8548510042301759,1.28712,2.642412374618617,3.0404419184914118,4.312671589282858,4.766825234155541,37,NV2
audio/NV_DE_Neural2-D_Dr-ro-Vi_0.75p.wav,5.3759,NV,Neural2-D,Dr-ro-Vi,Dr,ro,Vi,0.75p,DE_Neural2-D_Dr-ro-Vi.TextGrid,Rahel,0.17712,4.61712,0.8536205242143259,1.2876394375878066,2.6293295451259158,3.0123984121468568,4.25230760631372,4.61712,53,NV2
audio/NV_DE_Neural2-F_Ad-ro-Ei_0.8p.wav,5.1534,NV,Neural2-F,Ad-ro-Ei,Ad,ro,Ei,0.8p,DE_Neural2-F_Ad-ro-Ei.TextGrid,Rahel,0.17712,4.381555655898767,0.7362867222217117,1.2608790083382484,2.2346789470539603,2.58712,3.7701343017353537,4.381555655898767,40,NV2
audio/NV_DE_Neural2-D_Dr-ge-Vi_0.6p.wav,5.3771,NV,Neural2-D,Dr-ge-Vi,Dr,ge,Vi,0.6p,DE_Neural2-D_Dr-ge-Vi.TextGrid,Rahel,0.16712,4.6143008760860855,0.8484457131050978,1.286963868644016,2.6405800361756206,3.013037350492752,4.247505919587963,4.6143008760860855,48,NV2
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.6p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.6p,DE_Neural2-D_Kr-gr-Dr.TextGrid,Rahel,0.16712,4.686578214391308,0.8375681673119657,1.2877708203805425,2.7092705643108355,3.1073311021935037,4.416965326112951,4.686578214391308,56,NV2
